Instance name, X location, Y location, Voltage
input106, 482.64, 584.8, 1.79995
input107, 482.64, 584.8, 1.79995
input108, 482.64, 584.8, 1.79995
ANTENNA_input105_A, 482.64, 584.8, 1.79995
ANTENNA_input106_A, 482.64, 584.8, 1.79995
FILLER_0_210_1028, 482.64, 584.8, 1.79995
_12572_, 482.64, 579.36, 1.79997
_12574_, 482.64, 579.36, 1.79997
_12580_, 482.64, 579.36, 1.79997
_12581_, 482.64, 579.36, 1.79997
ANTENNA_input107_A, 482.64, 579.36, 1.79997
ANTENNA_input108_A, 482.64, 579.36, 1.79997
ANTENNA_input111_A, 482.64, 579.36, 1.79997
FILLER_0_209_1042, 482.64, 579.36, 1.79997
FILLER_0_210_1041, 482.64, 579.36, 1.79997
_12571_, 482.64, 573.92, 1.79997
_12575_, 482.64, 573.92, 1.79997
_12579_, 482.64, 573.92, 1.79997
_12582_, 482.64, 573.92, 1.79997
_19252_, 482.64, 573.92, 1.79997
_20987_, 482.64, 573.92, 1.79997
FILLER_0_207_1024, 482.64, 573.92, 1.79997
FILLER_0_208_1045, 482.64, 573.92, 1.79997
_12583_, 482.64, 568.48, 1.79995
_12585_, 482.64, 568.48, 1.79995
_18006_, 482.64, 568.48, 1.79995
_18007_, 482.64, 568.48, 1.79995
_21796_, 482.64, 568.48, 1.79995
ANTENNA__18007__A, 482.64, 568.48, 1.79995
ANTENNA__18006__A, 482.64, 568.48, 1.79995
ANTENNA__18006__B, 482.64, 568.48, 1.79995
FILLER_0_204_1037, 482.64, 568.48, 1.79995
_12584_, 482.64, 563.04, 1.79994
_18008_, 482.64, 563.04, 1.79994
_20988_, 482.64, 563.04, 1.79994
_20989_, 482.64, 563.04, 1.79994
FILLER_0_202_1025, 482.64, 563.04, 1.79994
FILLER_0_202_1033, 482.64, 563.04, 1.79994
FILLER_0_203_1039, 482.64, 563.04, 1.79994
_12586_, 482.64, 557.6, 1.7999
ANTENNA__19253__A, 482.64, 557.6, 1.7999
FILLER_0_200_1030, 482.64, 557.6, 1.7999
FILLER_0_200_1037, 482.64, 557.6, 1.7999
FILLER_0_201_1024, 482.64, 557.6, 1.7999
FILLER_0_201_1032, 482.64, 557.6, 1.7999
FILLER_0_201_1050, 482.64, 557.6, 1.7999
_12604_, 482.64, 552.16, 1.79988
_12794_, 482.64, 552.16, 1.79988
_12923_, 482.64, 552.16, 1.79988
ANTENNA__12794__A, 482.64, 552.16, 1.79988
ANTENNA__12923__A, 482.64, 552.16, 1.79988
ANTENNA__12794__B, 482.64, 552.16, 1.79988
ANTENNA__12923__B, 482.64, 552.16, 1.79988
ANTENNA__12922__B, 482.64, 552.16, 1.79988
ANTENNA__12593__A, 482.64, 552.16, 1.79988
FILLER_0_198_1026, 482.64, 552.16, 1.79988
FILLER_0_199_1041, 482.64, 552.16, 1.79988
_12793_, 482.64, 546.72, 1.79992
_13561_, 482.64, 546.72, 1.79992
ANTENNA__12793__A, 482.64, 546.72, 1.79992
ANTENNA__12793__B, 482.64, 546.72, 1.79992
FILLER_0_196_1037, 482.64, 546.72, 1.79992
_11230_, 482.64, 541.28, 1.7999
_12531_, 482.64, 541.28, 1.7999
_12795_, 482.64, 541.28, 1.7999
ANTENNA__12531__A, 482.64, 541.28, 1.7999
FILLER_0_194_1030, 482.64, 541.28, 1.7999
FILLER_0_196_1049, 482.64, 541.28, 1.7999
_12533_, 482.64, 535.84, 1.79994
_21621_, 482.64, 535.84, 1.79994
_21690_, 482.64, 535.84, 1.79994
ANTENNA__21690__A, 482.64, 535.84, 1.79994
ANTENNA__12489__A, 482.64, 535.84, 1.79994
ANTENNA__12489__B, 482.64, 535.84, 1.79994
ANTENNA__11230__A, 482.64, 535.84, 1.79994
FILLER_0_192_1029, 482.64, 535.84, 1.79994
FILLER_0_193_1024, 482.64, 535.84, 1.79994
FILLER_0_193_1032, 482.64, 535.84, 1.79994
_11226_, 482.64, 530.4, 1.7999
_21695_, 482.64, 530.4, 1.7999
_21696_, 482.64, 530.4, 1.7999
ANTENNA__21695__B, 482.64, 530.4, 1.7999
ANTENNA__11226__A, 482.64, 530.4, 1.7999
FILLER_0_190_1029, 482.64, 530.4, 1.7999
FILLER_0_191_1026, 482.64, 530.4, 1.7999
_12488_, 482.64, 524.96, 1.79991
_12490_, 482.64, 524.96, 1.79991
_12534_, 482.64, 524.96, 1.79991
_12535_, 482.64, 524.96, 1.79991
_12797_, 482.64, 524.96, 1.79991
ANTENNA__21695__A, 482.64, 524.96, 1.79991
FILLER_0_188_1033, 482.64, 524.96, 1.79991
FILLER_0_189_1026, 482.64, 524.96, 1.79991
FILLER_0_189_1033, 482.64, 524.96, 1.79991
_12491_, 482.64, 519.52, 1.79991
ANTENNA__12535__A1, 482.64, 519.52, 1.79991
ANTENNA__12491__A, 482.64, 519.52, 1.79991
FILLER_0_186_1033, 482.64, 519.52, 1.79991
_11222_, 482.64, 514.08, 1.79991
_12537_, 482.64, 514.08, 1.79991
ANTENNA__11222__A, 482.64, 514.08, 1.79991
FILLER_0_184_1026, 482.64, 514.08, 1.79991
FILLER_0_185_1034, 482.64, 514.08, 1.79991
_12496_, 482.64, 508.64, 1.79993
_12497_, 482.64, 508.64, 1.79993
FILLER_0_182_1030, 482.64, 508.64, 1.79993
FILLER_0_184_1049, 482.64, 508.64, 1.79993
_12498_, 482.64, 503.2, 1.79992
FILLER_0_180_1037, 482.64, 503.2, 1.79992
_12509_, 482.64, 497.76, 1.79989
_12510_, 482.64, 497.76, 1.79989
_12542_, 482.64, 497.76, 1.79989
_12543_, 482.64, 497.76, 1.79989
FILLER_0_178_1037, 482.64, 497.76, 1.79989
_12511_, 482.64, 492.32, 1.79987
_12544_, 482.64, 492.32, 1.79987
_12806_, 482.64, 492.32, 1.79987
FILLER_0_177_1042, 482.64, 492.32, 1.79987
_12530_, 482.64, 486.88, 1.79987
