Instance name, X location, Y location, Voltage
input106, 485.94, 587.52, 3.02019e-05
input108, 485.94, 582.08, 4.78553e-05
input111, 485.94, 582.08, 4.78553e-05
input112, 485.94, 582.08, 4.78553e-05
input113, 485.94, 582.08, 4.78553e-05
ANTENNA_input106_A, 485.94, 582.08, 4.78553e-05
ANTENNA_input107_A, 485.94, 582.08, 4.78553e-05
ANTENNA_input108_A, 485.94, 582.08, 4.78553e-05
ANTENNA_input111_A, 485.94, 582.08, 4.78553e-05
ANTENNA_input112_A, 485.94, 582.08, 4.78553e-05
ANTENNA_input113_A, 485.94, 582.08, 4.78553e-05
FILLER_0_209_1042, 485.94, 582.08, 4.78553e-05
FILLER_0_210_1041, 485.94, 582.08, 4.78553e-05
FILLER_0_210_1059, 485.94, 582.08, 4.78553e-05
_12567_, 485.94, 576.64, 4.02215e-05
_12571_, 485.94, 576.64, 4.02215e-05
_12572_, 485.94, 576.64, 4.02215e-05
_12573_, 485.94, 576.64, 4.02215e-05
_12574_, 485.94, 576.64, 4.02215e-05
_12575_, 485.94, 576.64, 4.02215e-05
_12579_, 485.94, 576.64, 4.02215e-05
_12581_, 485.94, 576.64, 4.02215e-05
FILLER_0_208_1045, 485.94, 576.64, 4.02215e-05
FILLER_0_209_1056, 485.94, 576.64, 4.02215e-05
_18006_, 485.94, 571.2, 3.4854e-05
_19252_, 485.94, 571.2, 3.4854e-05
_21796_, 485.94, 571.2, 3.4854e-05
ANTENNA__18006__B, 485.94, 571.2, 3.4854e-05
_12576_, 485.94, 565.76, 4.14866e-05
_12577_, 485.94, 565.76, 4.14866e-05
_12584_, 485.94, 565.76, 4.14866e-05
_12585_, 485.94, 565.76, 4.14866e-05
_18008_, 485.94, 565.76, 4.14866e-05
_20989_, 485.94, 565.76, 4.14866e-05
FILLER_0_203_1039, 485.94, 565.76, 4.14866e-05
FILLER_0_204_1037, 485.94, 565.76, 4.14866e-05
FILLER_0_205_1051, 485.94, 565.76, 4.14866e-05
_12578_, 485.94, 560.32, 8.14295e-05
_12586_, 485.94, 560.32, 8.14295e-05
_19253_, 485.94, 560.32, 8.14295e-05
_19254_, 485.94, 560.32, 8.14295e-05
_20988_, 485.94, 560.32, 8.14295e-05
ANTENNA__19254__A1, 485.94, 560.32, 8.14295e-05
ANTENNA__19253__A, 485.94, 560.32, 8.14295e-05
FILLER_0_201_1032, 485.94, 560.32, 8.14295e-05
FILLER_0_202_1033, 485.94, 560.32, 8.14295e-05
_12604_, 485.94, 554.88, 7.09769e-05
_12605_, 485.94, 554.88, 7.09769e-05
_12923_, 485.94, 554.88, 7.09769e-05
_20990_, 485.94, 554.88, 7.09769e-05
ANTENNA__12923__A, 485.94, 554.88, 7.09769e-05
ANTENNA__12923__B, 485.94, 554.88, 7.09769e-05
ANTENNA__16857__B, 485.94, 554.88, 7.09769e-05
FILLER_0_199_1041, 485.94, 554.88, 7.09769e-05
FILLER_0_200_1037, 485.94, 554.88, 7.09769e-05
FILLER_0_200_1054, 485.94, 554.88, 7.09769e-05
FILLER_0_201_1050, 485.94, 554.88, 7.09769e-05
_12793_, 485.94, 549.44, 0.000108811
_12794_, 485.94, 549.44, 0.000108811
_12922_, 485.94, 549.44, 0.000108811
ANTENNA__12794__A, 485.94, 549.44, 0.000108811
