Instance name, X location, Y location, Voltage
PHY_EDGE_ROW_285_Right_285, 793.14, 788.8, 3.56679e-06
FILLER_0_285_1705, 793.14, 788.8, 3.56679e-06
FILLER_0_285_1709, 793.14, 788.8, 3.56679e-06
PHY_EDGE_ROW_283_Right_283, 793.14, 783.36, 2.71819e-06
PHY_EDGE_ROW_284_Right_284, 793.14, 783.36, 2.71819e-06
FILLER_0_283_1705, 793.14, 783.36, 2.71819e-06
FILLER_0_284_1701, 793.14, 783.36, 2.71819e-06
FILLER_0_284_1709, 793.14, 783.36, 2.71819e-06
PHY_EDGE_ROW_281_Right_281, 793.14, 777.92, 2.38516e-10
PHY_EDGE_ROW_282_Right_282, 793.14, 777.92, 2.38516e-10
FILLER_0_281_1705, 793.14, 777.92, 2.38516e-10
FILLER_0_282_1701, 793.14, 777.92, 2.38516e-10
FILLER_0_282_1709, 793.14, 777.92, 2.38516e-10
PHY_EDGE_ROW_279_Right_279, 793.14, 772.48, 2.58197e-10
PHY_EDGE_ROW_280_Right_280, 793.14, 772.48, 2.58197e-10
FILLER_0_279_1705, 793.14, 772.48, 2.58197e-10
FILLER_0_280_1701, 793.14, 772.48, 2.58197e-10
FILLER_0_280_1709, 793.14, 772.48, 2.58197e-10
PHY_EDGE_ROW_277_Right_277, 793.14, 767.04, 2.71321e-10
PHY_EDGE_ROW_278_Right_278, 793.14, 767.04, 2.71321e-10
FILLER_0_277_1705, 793.14, 767.04, 2.71321e-10
FILLER_0_278_1701, 793.14, 767.04, 2.71321e-10
FILLER_0_278_1709, 793.14, 767.04, 2.71321e-10
PHY_EDGE_ROW_275_Right_275, 793.14, 761.6, 2.77883e-10
PHY_EDGE_ROW_276_Right_276, 793.14, 761.6, 2.77883e-10
FILLER_0_275_1705, 793.14, 761.6, 2.77883e-10
FILLER_0_276_1701, 793.14, 761.6, 2.77883e-10
FILLER_0_276_1709, 793.14, 761.6, 2.77883e-10
PHY_EDGE_ROW_273_Right_273, 793.14, 756.16, 2.77883e-10
PHY_EDGE_ROW_274_Right_274, 793.14, 756.16, 2.77883e-10
FILLER_0_273_1705, 793.14, 756.16, 2.77883e-10
FILLER_0_274_1701, 793.14, 756.16, 2.77883e-10
FILLER_0_274_1709, 793.14, 756.16, 2.77883e-10
PHY_EDGE_ROW_271_Right_271, 793.14, 750.72, 2.71321e-10
PHY_EDGE_ROW_272_Right_272, 793.14, 750.72, 2.71321e-10
FILLER_0_271_1705, 793.14, 750.72, 2.71321e-10
FILLER_0_272_1701, 793.14, 750.72, 2.71321e-10
FILLER_0_272_1709, 793.14, 750.72, 2.71321e-10
PHY_EDGE_ROW_269_Right_269, 793.14, 745.28, 2.58197e-10
PHY_EDGE_ROW_270_Right_270, 793.14, 745.28, 2.58197e-10
FILLER_0_269_1705, 793.14, 745.28, 2.58197e-10
FILLER_0_270_1701, 793.14, 745.28, 2.58197e-10
FILLER_0_270_1709, 793.14, 745.28, 2.58197e-10
PHY_EDGE_ROW_267_Right_267, 793.14, 739.84, 2.38516e-10
PHY_EDGE_ROW_268_Right_268, 793.14, 739.84, 2.38516e-10
FILLER_0_267_1705, 793.14, 739.84, 2.38516e-10
FILLER_0_268_1701, 793.14, 739.84, 2.38516e-10
FILLER_0_268_1709, 793.14, 739.84, 2.38516e-10
PHY_EDGE_ROW_265_Right_265, 793.14, 734.4, 2.54913e-10
PHY_EDGE_ROW_266_Right_266, 793.14, 734.4, 2.54913e-10
FILLER_0_265_1705, 793.14, 734.4, 2.54913e-10
FILLER_0_266_1701, 793.14, 734.4, 2.54913e-10
FILLER_0_266_1709, 793.14, 734.4, 2.54913e-10
PHY_EDGE_ROW_263_Right_263, 793.14, 728.96, 2.64752e-10
PHY_EDGE_ROW_264_Right_264, 793.14, 728.96, 2.64752e-10
FILLER_0_263_1705, 793.14, 728.96, 2.64752e-10
FILLER_0_264_1701, 793.14, 728.96, 2.64752e-10
FILLER_0_264_1709, 793.14, 728.96, 2.64752e-10
PHY_EDGE_ROW_261_Right_261, 793.14, 723.52, 2.68032e-10
PHY_EDGE_ROW_262_Right_262, 793.14, 723.52, 2.68032e-10
