Instance name, X location, Y location, Voltage
_16718_, 580.7, 296.48, 9.53573e-05
_21666_, 580.7, 296.48, 9.53573e-05
_21669_, 580.7, 296.48, 9.53573e-05
input80, 580.7, 296.48, 9.53573e-05
input82, 580.7, 296.48, 9.53573e-05
input85, 580.7, 296.48, 9.53573e-05
ANTENNA__16933__B, 580.7, 296.48, 9.53573e-05
ANTENNA__21666__A1, 580.7, 296.48, 9.53573e-05
_11630_, 580.7, 291.04, 0.000164588
_11856_, 580.7, 291.04, 0.000164588
_20698_, 580.7, 291.04, 0.000164588
_20706_, 580.7, 291.04, 0.000164588
_21668_, 580.7, 291.04, 0.000164588
_21673_, 580.7, 291.04, 0.000164588
_21674_, 580.7, 291.04, 0.000164588
input83, 580.7, 291.04, 0.000164588
input84, 580.7, 291.04, 0.000164588
ANTENNA_input74_A, 580.7, 291.04, 0.000164588
ANTENNA_input76_A, 580.7, 291.04, 0.000164588
ANTENNA__20697__B1, 580.7, 291.04, 0.000164588
ANTENNA__20696__A2, 580.7, 291.04, 0.000164588
ANTENNA__20695__A_N, 580.7, 291.04, 0.000164588
ANTENNA__21670__A, 580.7, 291.04, 0.000164588
ANTENNA__20651__A, 580.7, 291.04, 0.000164588
ANTENNA__18098__C, 580.7, 291.04, 0.000164588
ANTENNA_24, 580.7, 291.04, 0.000164588
_11629_, 580.7, 285.6, 0.000322913
_11631_, 580.7, 285.6, 0.000322913
_19084_, 580.7, 285.6, 0.000322913
_20704_, 580.7, 285.6, 0.000322913
_21438_, 580.7, 285.6, 0.000322913
_21667_, 580.7, 285.6, 0.000322913
_21675_, 580.7, 285.6, 0.000322913
_21677_, 580.7, 285.6, 0.000322913
ANTENNA_input78_A, 580.7, 285.6, 0.000322913
_11563_, 580.7, 280.16, 0.000240605
_16721_, 580.7, 280.16, 0.000240605
_17851_, 580.7, 280.16, 0.000240605
_20702_, 580.7, 280.16, 0.000240605
_20713_, 580.7, 280.16, 0.000240605
ANTENNA__21595__A, 580.7, 280.16, 0.000240605
ANTENNA__20703__A, 580.7, 280.16, 0.000240605
_11469_, 580.7, 274.72, 0.000199821
_11565_, 580.7, 274.72, 0.000199821
_11859_, 580.7, 274.72, 0.000199821
_11860_, 580.7, 274.72, 0.000199821
_17852_, 580.7, 274.72, 0.000199821
_19093_, 580.7, 274.72, 0.000199821
_19096_, 580.7, 274.72, 0.000199821
_21681_, 580.7, 274.72, 0.000199821
_21682_, 580.7, 274.72, 0.000199821
ANTENNA__16721__B2, 580.7, 274.72, 0.000199821
ANTENNA__20713__A1, 580.7, 274.72, 0.000199821
_11632_, 580.7, 269.28, 0.000229159
_11634_, 580.7, 269.28, 0.000229159
_11862_, 580.7, 269.28, 0.000229159
_16714_, 580.7, 269.28, 0.000229159
_20715_, 580.7, 269.28, 0.000229159
ANTENNA_fanout397_A, 580.7, 269.28, 0.000229159
ANTENNA__19097__A, 580.7, 269.28, 0.000229159
_11566_, 580.7, 263.84, 0.000229885
_11635_, 580.7, 263.84, 0.000229885
_11855_, 580.7, 263.84, 0.000229885
_11863_, 580.7, 263.84, 0.000229885
_11864_, 580.7, 263.84, 0.000229885
_16709_, 580.7, 263.84, 0.000229885
_16715_, 580.7, 263.84, 0.000229885
ANTENNA__11469__B, 580.7, 263.84, 0.000229885
FILLER_0_61_1047, 580.7, 263.84, 0.000229885
FILLER_0_61_1055, 580.7, 263.84, 0.000229885
_11568_, 580.7, 258.4, 0.000189779
_11636_, 580.7, 258.4, 0.000189779
_11866_, 580.7, 258.4, 0.000189779
_11867_, 580.7, 258.4, 0.000189779
_16732_, 580.7, 258.4, 0.000189779
_19113_, 580.7, 258.4, 0.000189779
_19114_, 580.7, 258.4, 0.000189779
FILLER_0_59_1048, 580.7, 258.4, 0.000189779
FILLER_0_59_1056, 580.7, 258.4, 0.000189779
_11639_, 580.7, 252.96, 0.000179463
_11865_, 580.7, 252.96, 0.000179463
_11868_, 580.7, 252.96, 0.000179463
_16731_, 580.7, 252.96, 0.000179463
_16734_, 580.7, 252.96, 0.000179463
_19112_, 580.7, 252.96, 0.000179463
FILLER_0_56_1031, 580.7, 252.96, 0.000179463
FILLER_0_56_1037, 580.7, 252.96, 0.000179463
FILLER_0_57_1048, 580.7, 252.96, 0.000179463
_11638_, 580.7, 247.52, 0.000334172
_11869_, 580.7, 247.52, 0.000334172
_11870_, 580.7, 247.52, 0.000334172
_11871_, 580.7, 247.52, 0.000334172
_17842_, 580.7, 247.52, 0.000334172
_17874_, 580.7, 247.52, 0.000334172
_17875_, 580.7, 247.52, 0.000334172
_19111_, 580.7, 247.52, 0.000334172
FILLER_0_54_1033, 580.7, 247.52, 0.000334172
_11872_, 580.7, 242.08, 0.000437358
_16735_, 580.7, 242.08, 0.000437358
_16736_, 580.7, 242.08, 0.000437358
_19489_, 580.7, 242.08, 0.000437358
_20922_, 580.7, 242.08, 0.000437358
_20978_, 580.7, 242.08, 0.000437358
ANTENNA__19489__A, 580.7, 242.08, 0.000437358
ANTENNA__19489__B, 580.7, 242.08, 0.000437358
FILLER_0_52_1033, 580.7, 242.08, 0.000437358
