Instance name, X location, Y location, Voltage
FILLER_0_300_1705, 793.14, 826.88, 0.000153513
FILLER_0_298_1701, 793.14, 821.44, 0.000434555
FILLER_0_296_1701, 793.14, 816, 0.000453783
FILLER_0_294_1701, 793.14, 810.56, 0.000564776
FILLER_0_292_1701, 793.14, 805.12, 0.000384753
FILLER_0_290_1701, 793.14, 799.68, 0.00181948
FILLER_0_288_1701, 793.14, 794.24, 0.00136407
FILLER_0_286_1701, 793.14, 788.8, 0.000740129
FILLER_0_284_1701, 793.14, 783.36, 0.00138052
FILLER_0_282_1701, 793.14, 777.92, 0.0011597
FILLER_0_280_1701, 793.14, 772.48, 0.00213377
FILLER_0_276_1701, 793.14, 761.6, 0.00242118
FILLER_0_274_1700, 793.14, 756.16, 0.00248939
FILLER_0_272_1700, 793.14, 750.72, 0.00222665
_36403_, 793.14, 745.28, 0.00398043
_37317_, 793.14, 745.28, 0.00398043
_37318_, 793.14, 745.28, 0.00398043
FILLER_0_270_1702, 793.14, 745.28, 0.00398043
_36401_, 793.14, 739.84, 0.00316755
_37315_, 793.14, 739.84, 0.00316755
_37316_, 793.14, 739.84, 0.00316755
_37346_, 793.14, 734.4, 0.00309505
_37347_, 793.14, 734.4, 0.00309505
FILLER_0_266_1705, 793.14, 734.4, 0.00309505
_37349_, 793.14, 728.96, 0.00298624
_43214_, 793.14, 728.96, 0.00298624
FILLER_0_263_1704, 793.14, 728.96, 0.00298624
_41981_, 793.14, 723.52, 0.0025236
_43210_, 793.14, 723.52, 0.0025236
_43213_, 793.14, 723.52, 0.0025236
_43250_, 793.14, 723.52, 0.0025236
FILLER_0_261_1701, 793.14, 723.52, 0.0025236
FILLER_0_261_1709, 793.14, 723.52, 0.0025236
FILLER_0_262_1703, 793.14, 723.52, 0.0025236
_40728_, 793.14, 718.08, 0.00204827
_40730_, 793.14, 718.08, 0.00204827
_41976_, 793.14, 718.08, 0.00204827
_41977_, 793.14, 718.08, 0.00204827
_43211_, 793.14, 718.08, 0.00204827
FILLER_0_260_1700, 793.14, 718.08, 0.00204827
FILLER_0_260_1709, 793.14, 718.08, 0.00204827
_39509_, 793.14, 712.64, 0.00141001
_39510_, 793.14, 712.64, 0.00141001
_39511_, 793.14, 712.64, 0.00141001
_40724_, 793.14, 712.64, 0.00141001
_40726_, 793.14, 712.64, 0.00141001
_40727_, 793.14, 712.64, 0.00141001
_41975_, 793.14, 712.64, 0.00141001
FILLER_0_257_1701, 793.14, 712.64, 0.00141001
FILLER_0_258_1701, 793.14, 712.64, 0.00141001
FILLER_0_258_1709, 793.14, 712.64, 0.00141001
_38374_, 793.14, 707.2, 0.00115253
_38376_, 793.14, 707.2, 0.00115253
_39503_, 793.14, 707.2, 0.00115253
_39505_, 793.14, 707.2, 0.00115253
_39506_, 793.14, 707.2, 0.00115253
_39507_, 793.14, 707.2, 0.00115253
_40725_, 793.14, 707.2, 0.00115253
FILLER_0_255_1705, 793.14, 707.2, 0.00115253
FILLER_0_256_1709, 793.14, 707.2, 0.00115253
FILLER_0_257_1715, 793.14, 707.2, 0.00115253
_38372_, 793.14, 701.76, 0.000911254
_38373_, 793.14, 701.76, 0.000911254
_38375_, 793.14, 701.76, 0.000911254
_39500_, 793.14, 701.76, 0.000911254
_39502_, 793.14, 701.76, 0.000911254
_39504_, 793.14, 701.76, 0.000911254
FILLER_0_253_1708, 793.14, 701.76, 0.000911254
FILLER_0_254_1705, 793.14, 701.76, 0.000911254
_35569_, 793.14, 696.32, 0.00102747
_38368_, 793.14, 696.32, 0.00102747
_38369_, 793.14, 696.32, 0.00102747
_38371_, 793.14, 696.32, 0.00102747
_39501_, 793.14, 696.32, 0.00102747
FILLER_0_251_1709, 793.14, 696.32, 0.00102747
FILLER_0_252_1722, 793.14, 696.32, 0.00102747
FILLER_0_253_1722, 793.14, 696.32, 0.00102747
_34832_, 793.14, 690.88, 0.000868529
_35566_, 793.14, 690.88, 0.000868529
_35567_, 793.14, 690.88, 0.000868529
_35568_, 793.14, 690.88, 0.000868529
_35573_, 793.14, 690.88, 0.000868529
FILLER_0_249_1707, 793.14, 690.88, 0.000868529
FILLER_0_250_1705, 793.14, 690.88, 0.000868529
FILLER_0_250_1709, 793.14, 690.88, 0.000868529
FILLER_0_250_1724, 793.14, 690.88, 0.000868529
FILLER_0_251_1724, 793.14, 690.88, 0.000868529
_33536_, 793.14, 685.44, 0.000867919
_34830_, 793.14, 685.44, 0.000867919
_35563_, 793.14, 685.44, 0.000867919
_35564_, 793.14, 685.44, 0.000867919
