Instance name, X location, Y location, Voltage
PHY_EDGE_ROW_285_Right_285, 793.14, 788.8, 2.92739e-05
ANTENNA_input149_A, 793.14, 788.8, 2.92739e-05
FILLER_0_285_1702, 793.14, 788.8, 2.92739e-05
FILLER_0_285_1709, 793.14, 788.8, 2.92739e-05
PHY_EDGE_ROW_283_Right_283, 793.14, 783.36, 8.85066e-05
PHY_EDGE_ROW_284_Right_284, 793.14, 783.36, 8.85066e-05
FILLER_0_283_1704, 793.14, 783.36, 8.85066e-05
FILLER_0_284_1709, 793.14, 783.36, 8.85066e-05
PHY_EDGE_ROW_281_Right_281, 793.14, 777.92, 5.57957e-05
PHY_EDGE_ROW_282_Right_282, 793.14, 777.92, 5.57957e-05
FILLER_0_281_1705, 793.14, 777.92, 5.57957e-05
FILLER_0_282_1700, 793.14, 777.92, 5.57957e-05
FILLER_0_282_1709, 793.14, 777.92, 5.57957e-05
PHY_EDGE_ROW_279_Right_279, 793.14, 772.48, 4.22368e-05
PHY_EDGE_ROW_280_Right_280, 793.14, 772.48, 4.22368e-05
FILLER_0_279_1707, 793.14, 772.48, 4.22368e-05
FILLER_0_280_1701, 793.14, 772.48, 4.22368e-05
FILLER_0_280_1709, 793.14, 772.48, 4.22368e-05
PHY_EDGE_ROW_277_Right_277, 793.14, 767.04, 5.17478e-05
PHY_EDGE_ROW_278_Right_278, 793.14, 767.04, 5.17478e-05
FILLER_0_277_1705, 793.14, 767.04, 5.17478e-05
FILLER_0_278_1709, 793.14, 767.04, 5.17478e-05
PHY_EDGE_ROW_275_Right_275, 793.14, 761.6, 5.95681e-05
PHY_EDGE_ROW_276_Right_276, 793.14, 761.6, 5.95681e-05
FILLER_0_276_1704, 793.14, 761.6, 5.95681e-05
FILLER_0_276_1709, 793.14, 761.6, 5.95681e-05
PHY_EDGE_ROW_273_Right_273, 793.14, 756.16, 6.43888e-05
PHY_EDGE_ROW_274_Right_274, 793.14, 756.16, 6.43888e-05
FILLER_0_273_1705, 793.14, 756.16, 6.43888e-05
FILLER_0_274_1702, 793.14, 756.16, 6.43888e-05
FILLER_0_274_1709, 793.14, 756.16, 6.43888e-05
_38159_, 793.14, 750.72, 6.04929e-05
PHY_EDGE_ROW_271_Right_271, 793.14, 750.72, 6.04929e-05
PHY_EDGE_ROW_272_Right_272, 793.14, 750.72, 6.04929e-05
FILLER_0_271_1705, 793.14, 750.72, 6.04929e-05
FILLER_0_272_1702, 793.14, 750.72, 6.04929e-05
FILLER_0_272_1709, 793.14, 750.72, 6.04929e-05
PHY_EDGE_ROW_269_Right_269, 793.14, 745.28, 7.28239e-05
PHY_EDGE_ROW_270_Right_270, 793.14, 745.28, 7.28239e-05
FILLER_0_269_1709, 793.14, 745.28, 7.28239e-05
FILLER_0_270_1709, 793.14, 745.28, 7.28239e-05
_38166_, 793.14, 739.84, 7.80763e-05
PHY_EDGE_ROW_267_Right_267, 793.14, 739.84, 7.80763e-05
PHY_EDGE_ROW_268_Right_268, 793.14, 739.84, 7.80763e-05
FILLER_0_267_1705, 793.14, 739.84, 7.80763e-05
FILLER_0_268_1702, 793.14, 739.84, 7.80763e-05
FILLER_0_268_1709, 793.14, 739.84, 7.80763e-05
PHY_EDGE_ROW_265_Right_265, 793.14, 734.4, 6.9236e-05
PHY_EDGE_ROW_266_Right_266, 793.14, 734.4, 6.9236e-05
FILLER_0_265_1701, 793.14, 734.4, 6.9236e-05
FILLER_0_265_1709, 793.14, 734.4, 6.9236e-05
FILLER_0_266_1709, 793.14, 734.4, 6.9236e-05
PHY_EDGE_ROW_263_Right_263, 793.14, 728.96, 7.72048e-05
PHY_EDGE_ROW_264_Right_264, 793.14, 728.96, 7.72048e-05
