net,length_um
_00654_,256.4µm
_11122_,254.84µm
net342,254.83µm
_05611_,254.755µm
net545,254.3µm
_02994_,253.76µm
_00743_,253.68µm
net97,253.27µm
_01794_,252.57µm
net270,251.7µm
net177,250.465µm
_08918_,249.58µm
net403,249.46µm
net145,248.36µm
_02839_,246.38µm
_02936_,245.825µm
_00644_,245.8µm
net296,245.38µm
_09580_,244.72µm
_02957_,243.8µm
_05702_,243.7µm
net297,242.9µm
net172,242.66µm
_02945_,242.6µm
_08998_,242.195µm
_03334_,241.9µm
_02894_,240.79µm
_00826_,239.53µm
net146,239.09µm
_02861_,239.03µm
net477,238.32µm
_10992_,237.81µm
_01094_,237.71µm
net249,237.05µm
_02984_,236.675µm
_02965_,235.44µm
_02982_,235.16µm
_05678_,234.96µm
_05638_,234.66µm
_03020_,234.5µm
net301,234.49µm
net32,233.82µm
_01495_,233.18µm
net218,232.72µm
net539,232.7µm
net52,232.62µm
_02986_,232.415µm
net368,232.12µm
_09000_,231.82µm
net519,231.67µm
_03191_,231.57µm
_04203_,231.18µm
_07602_,230.98µm
_06208_,230.36µm
_05654_,230.28µm
net406,229.495µm
_01903_,228.68µm
net292,227.265µm
_03323_,226.805µm
net542,226.6µm
net173,226.5µm
net329,226µm
net280,225.92µm
_03266_,225.63µm
_06951_,225.475µm
net482,225.295µm
_05317_,224.72µm
_05303_,223.64µm
_09062_,223.1µm
net531,223.085µm
_06268_,222.82µm
net178,222.62µm
_06316_,222.52µm
_09124_,222.25µm
net214,221.72µm
_01614_,220.47µm
net171,220.38µm
_07471_,220.1µm
net169,219.72µm
_09091_,219.56µm
_03026_,219.47µm
net66,218.78µm
_00904_,218.48µm
net163,218.2µm
_00825_,217.42µm
_06953_,216.665µm
_06381_,216.45µm
_01704_,215.69µm
_06246_,215.58µm
_08769_,215.04µm
_01861_,214.78µm
_09086_,214.395µm
_01554_,214.32µm
net278,214.08µm
net393,213.71µm
_03098_,213.56µm
_01860_,213.5µm
net501,213.16µm
net219,212.97µm
_06164_,212.96µm
_04376_,212.79µm
_03096_,212.36µm
_06180_,212.34µm
_04487_,211.98µm
_00006_,211.785µm
_06644_,211.55µm
net57,211.36µm
_01077_,210.22µm
_10782_,210.14µm
_00472_,210.02µm
_08230_,209.58µm
net62,209.52µm
_11141_,209.415µm
_02905_,209.3µm
_04445_,208.85µm
net90,208.755µm
net92,207.07µm
_06230_,206.88µm
_03354_,206.58µm
_02927_,206.24µm
_05277_,206.015µm
_00577_,205.2µm
_04375_,205.14µm
net537,205µm
net170,204.76µm
_10157_,204.66µm
net397,204.53µm
_06201_,204.44µm
_08206_,204.37µm
_06010_,203.8µm
_01522_,202.08µm
_04288_,201.8µm
net91,201.4µm
_04228_,201.1µm
net18,200.18µm
_08192_,199.82µm
_04225_,199.8µm
_00212_,199.46µm
_09957_,199.42µm
_06502_,198.745µm
net59,198.68µm
net374,198.15µm
_07747_,197.7µm
net150,197.35µm
net364,197.19µm
_10562_,196.96µm
net58,196.96µm
net548,196.2µm
net471,196.16µm
_03331_,196.1µm
_03028_,196.02µm
_00583_,195.73µm
_03018_,195.6µm
_01801_,195.55µm
net54,195.37µm
_05567_,195.1µm
_02554_,194.82µm
net399,194.74µm
_01260_,194.46µm
_10947_,194.24µm
_05111_,194.09µm
_06213_,194µm
net533,193.74µm
_10642_,193.56µm
_07770_,193.01µm
net248,192.74µm
_02634_,192.53µm
_07731_,192.52µm
_06187_,192.37µm
_01464_,192.22µm
_09757_,191.98µm
_03326_,191.87µm
net390,191.74µm
_03422_,191.68µm
_06081_,190.82µm
_03167_,190.52µm
net384,190.43µm
_01814_,190.4µm
_03269_,190.26µm
_04706_,190.24µm
_05318_,190.24µm
net94,190.15µm
_02931_,189.94µm
_08207_,189.86µm
net156,189.83µm
_01539_,189.56µm
net500,189.26µm
_01366_,189.12µm
_04305_,189.08µm
_09007_,189.07µm
net436,188.2µm
net494,187.2µm
_03230_,187.08µm
_03367_,186.43µm
_04396_,185.84µm
net271,185.32µm
net484,185.23µm
_09578_,184.825µm
_07945_,184.82µm
net49,184.55µm
net51,184.45µm
_04862_,184.2µm
net53,184.04µm
_06175_,183.5µm
net306,183.34µm
_06058_,183.02µm
net80,182.89µm
net63,182.8µm
_03064_,182.68µm
net168,182.68µm
net375,182.535µm
net445,182.465µm
net474,182.36µm
_02345_,182.305µm
_08875_,182.1µm
net93,181.96µm
_06655_,181.78µm
net19,181.3µm
net152,181.07µm
_00637_,180.94µm
net446,180.12µm
net529,179.455µm
_09958_,179.18µm
net510,179µm
net56,178.88µm
_03170_,178.58µm
net60,178.28µm
_08357_,178.22µm
net95,177.9µm
_04007_,177.78µm
net252,177.55µm
_00251_,177.32µm
net72,177.19µm
net367,176.52µm
_07886_,176.325µm
_10266_,175.94µm
_01470_,175.82µm
net281,175.705µm
_02823_,175.655µm
net378,175.2µm
net356,174.82µm
_07536_,174.26µm
net15,174µm
_03373_,173.62µm
_03691_,173.62µm
_01454_,173.14µm
net387,173.06µm
_01263_,172.7µm
_02610_,172.62µm
_06019_,172.46µm
net167,171.96µm
net408,171.54µm
_08513_,170.82µm
_06491_,170.8µm
_01076_,170.58µm
net381,170.385µm
_06076_,170.36µm
_03699_,170.22µm
_00349_,169.84µm
net544,169.74µm
_01202_,169.58µm
_06239_,169.47µm
_07104_,169.3µm
_07562_,167.84µm
net50,167.7µm
net518,167.48µm
net476,167.1µm
_00389_,166.52µm
_01502_,166.48µm
_06011_,166.38µm
_01363_,166.34µm
_03320_,166.34µm
net74,166.01µm
net365,165.98µm
net428,165.68µm
_04521_,165.64µm
_08578_,165.62µm
net502,165.61µm
net165,165.44µm
net231,164.98µm
_02086_,164.88µm
_01487_,164.74µm
net162,164.64µm
net84,164.62µm
net265,164.585µm
_10795_,164.58µm
_02715_,164.36µm
_04472_,163.73µm
net354,163.295µm
net359,163.28µm
_05622_,163.275µm
_09634_,162.42µm
_01573_,162.2µm
_01657_,161.92µm
net166,161.88µm
_09975_,161.86µm
_03386_,161.22µm
_04953_,161.085µm
_05278_,161.015µm
_06317_,160.5µm
_04006_,160.44µm
net440,160.26µm
net504,160.14µm
_08844_,159.89µm
_10445_,159.5µm
_01369_,159.44µm
_00309_,159.34µm
net333,158.84µm
net412,158.82µm
_03304_,158.78µm
_03307_,158.06µm
net493,157.98µm
_06684_,157.76µm
net183,157.46µm
net71,157.4µm
_00671_,157.16µm
_05346_,157.12µm
_09777_,156.56µm
_01613_,156.48µm
net424,156.425µm
_03387_,156.22µm
net507,156.2µm
_04632_,156.01µm
_01071_,155.98µm
_01706_,155.89µm
net187,155.59µm
net313,155.44µm
net376,154.93µm
net157,154.44µm
net284,154.34µm
_04756_,154.08µm
_04278_,153.58µm
_05171_,153.33µm
_00824_,152.7µm
net250,152.44µm
_01656_,152µm
_10406_,151.84µm
net336,151.75µm
_10905_,151.54µm
_03144_,151.52µm
_04061_,151.08µm
net402,150.96µm
net237,150.76µm
net521,150.7µm
_08073_,150.1µm
net517,150.05µm
_03174_,149.84µm
_10234_,149.8µm
_01879_,149.52µm
net369,149.52µm
_03287_,149.47µm
_04887_,149.33µm
net20,149.16µm
_03236_,148.93µm
_01197_,148.76µm
_03960_,148.28µm
net344,148.22µm
_04810_,148.185µm
_10639_,147.38µm
net462,146.86µm
_11035_,146.12µm
_02388_,145.945µm
_00011_,145.84µm
_04434_,145.84µm
_11069_,145.82µm
net17,145.76µm
_01156_,145.66µm
_03237_,145.24µm
_09684_,145.24µm
_07242_,145.085µm
net498,144.93µm
_07283_,144.46µm
_07537_,144.44µm
_03389_,144.4µm
_10032_,144.12µm
_09964_,144.11µm
net274,144.05µm
net420,143.95µm
_05344_,142.76µm
_03342_,142.72µm
_09919_,142.46µm
_03090_,142.38µm
_03818_,142.06µm
_08542_,141.88µm
_04229_,141.64µm
_09603_,141.54µm
net392,141.43µm
_03165_,141.4µm
_00008_,141.34µm
_02483_,140.86µm
_03298_,140.78µm
_00007_,140.765µm
net251,140.74µm
_07047_,140.06µm
net434,139.93µm
_09901_,139.92µm
_01067_,139.66µm
_00949_,139.38µm
net338,139.38µm
_04750_,139.24µm
net409,139.08µm
net366,139.06µm
_07696_,138.83µm
net450,138.58µm
_01223_,138.5µm
net26,138.42µm
_02611_,138.17µm
_05556_,138.17µm
_06820_,138.16µm
net467,138.02µm
_03059_,137.5µm
net322,137.44µm
_03600_,137.33µm
net47,137.33µm
_02883_,137.21µm
net515,137.14µm
_01080_,137.02µm
_00938_,137.01µm
_10580_,136.94µm
net48,136.66µm
_02677_,136.63µm
net273,136.62µm
_03192_,136.395µm
_06973_,136.21µm
_05274_,135.98µm
_02258_,135.9µm
_08064_,135.88µm
_04309_,135.62µm
net353,135.575µm
_04813_,135.56µm
_04246_,135.52µm
net311,135.26µm
_03344_,135.14µm
_10701_,135.09µm
net319,135.085µm
_03207_,134.95µm
_02594_,134.29µm
_10581_,134.28µm
_08311_,134.16µm
_06256_,134.1µm
_01027_,134.08µm
_00270_,133.98µm
net295,133.96µm
_01577_,133.94µm
net260,133.865µm
_04677_,133.8µm
net394,133.65µm
_03378_,133.56µm
_03286_,133.3µm
net473,133.165µm
net121,133.05µm
_02615_,132.89µm
_09029_,132.59µm
net350,132.55µm
_04653_,132.4µm
net349,132.15µm
_09921_,131.92µm
net447,131.8µm
_10215_,131.54µm
net339,131.54µm
_06808_,131.475µm
_04665_,131.44µm
net73,131.2µm
net61,131µm
_04099_,130.96µm
net321,130.845µm
_03252_,130.8µm
net449,130.765µm
_04232_,130.48µm
_06587_,130.46µm
_02960_,130.44µm
net254,130.34µm
_09051_,130.18µm
_03227_,130.08µm
net423,129.88µm
_04565_,129.87µm
net468,129.74µm
_00397_,129.68µm
net310,129.46µm
_11124_,129.26µm
net430,129.2µm
_03106_,129.18µm
_03015_,129.115µm
_03926_,128.32µm
_03400_,128.28µm
net323,128.12µm
_09318_,127.78µm
_03410_,127.51µm
_05296_,127.14µm
_02566_,127µm
_10030_,126.95µm
_06976_,126.82µm
_07933_,126.74µm
_00010_,126.645µm
net328,126.64µm
_00844_,126.48µm
_02542_,126.08µm
_01616_,126.01µm
_09563_,125.98µm
net532,125.78µm
_01020_,125.64µm
_00932_,125.52µm
_00715_,125.4µm
_02595_,125.38µm
_02568_,125.31µm
_04872_,125.24µm
net488,125.18µm
_05765_,125.08µm
_03885_,124.96µm
_09293_,124.85µm
net396,124.46µm
net362,124.43µm
net76,124.36µm
_08975_,124.34µm
net475,124.28µm
net509,124.01µm
_00564_,123.98µm
net405,123.59µm
_03779_,123.58µm
_03066_,123.3µm
net357,123.215µm
_01108_,123.19µm
_09359_,123.08µm
_04857_,122.77µm
_00892_,122.54µm
net460,122.54µm
_07850_,122.47µm
net395,122.14µm
net27,122.06µm
net28,122µm
_09311_,121.98µm
_01414_,121.96µm
net425,121.89µm
_03890_,121.82µm
_03873_,121.72µm
net540,121.695µm
_04821_,121.56µm
net382,121.5µm
_06276_,121.36µm
_07524_,121.26µm
net491,121.26µm
_04296_,121.24µm
net324,121.16µm
_02231_,121.14µm
_03225_,120.9µm
_09207_,120.62µm
_03244_,120.3µm
_02589_,120.21µm
_05826_,119.98µm
_01477_,119.92µm
_04661_,119.9µm
net78,119.62µm
_01285_,119.42µm
_04241_,119.08µm
_03721_,118.86µm
_03961_,118.84µm
_04010_,118.78µm
_03182_,118.5µm
_05330_,118.06µm
_02516_,117.96µm
net514,117.79µm
_08266_,117.76µm
_03855_,117.58µm
net269,117.51µm
_05776_,117.5µm
_03171_,117.48µm
_02599_,117.28µm
net437,117.18µm
_05309_,117.05µm
_06784_,117.04µm
net431,116.93µm
_02850_,116.84µm
net457,116.77µm
net276,116.66µm
_10898_,116.34µm
_03312_,116.33µm
net236,116.32µm
_10447_,116.28µm
net96,116.26µm
net391,116.14µm
_07885_,115.9µm
_08820_,115.58µm
_04381_,115.52µm
net347,115.26µm
_01901_,114.56µm
_10367_,114.15µm
_10623_,113.84µm
net341,113.77µm
net222,113.56µm
_00508_,113.44µm
_02802_,113.21µm
_07148_,113.04µm
net432,113.005µm
_03417_,112.96µm
_09605_,112.84µm
net426,112.62µm
net314,112.58µm
_08430_,112.52µm
_00683_,112.5µm
_00194_,112.42µm
net427,112.42µm
_05612_,112.34µm
net380,112.08µm
_03435_,112.06µm
_10063_,112.04µm
net481,111.96µm
_04274_,111.9µm
_03850_,111.72µm
net275,111.54µm
_05307_,111.515µm
_02584_,111.5µm
_08521_,111.4µm
_02192_,111.38µm
net433,111.2µm
_03983_,110.98µm
net181,110.42µm
_04014_,110.36µm
_03727_,110.2µm
net334,110.19µm
_03204_,110.14µm
_09640_,110.14µm
_03053_,109.44µm
_06529_,109.43µm
_09584_,109.4µm
net485,109.3µm
net528,109.22µm
_03285_,109.18µm
net290,109.07µm
_03301_,108.48µm
_01640_,108.42µm
_01510_,108.24µm
_04299_,108.22µm
_03105_,108.1µm
_03032_,108.02µm
_01709_,107.825µm
net361,107.665µm
_09456_,107.66µm
net255,107.6µm
_04284_,107.415µm
net21,107.34µm
_00584_,107.28µm
_02188_,107.2µm
_04234_,106.96µm
_04601_,106.88µm
_03039_,106.82µm
_10033_,106.5µm
net327,106.48µm
net257,106.42µm
_00014_,106.385µm
_02497_,106.34µm
_03091_,106.28µm
net389,105.92µm
_03388_,105.9µm
_03851_,105.89µm
clknet_1_1__leaf_clk,105.82µm
net303,105.72µm
_10676_,105.7µm
_05284_,105.58µm
_03048_,105.56µm
_01199_,105.46µm
net317,105.29µm
_03966_,105.26µm
net75,105.16µm
net526,105.1µm
_02828_,105.06µm
net418,105.055µm
_00093_,105µm
_07516_,104.99µm
_03700_,104.96µm
_03401_,104.83µm
net466,104.585µm
_10689_,104.56µm
_05138_,104.54µm
net538,104.32µm
_04710_,104.23µm
_02788_,104.12µm
_03397_,104.09µm
net441,104.06µm
_04054_,103.71µm
_00821_,103.56µm
_09815_,103.515µm
_01028_,103.46µm
_03599_,103.42µm
_06856_,103.2µm
net465,103.06µm
_03957_,102.84µm
_09613_,102.78µm
_00059_,102.6µm
_04237_,102.6µm
_06260_,102.48µm
_08502_,102.38µm
_03415_,102.28µm
_03774_,102.1µm
_02799_,102.075µm
_10502_,102µm
net470,102µm
_01550_,101.92µm
_05827_,101.7µm
_09455_,101.56µm
_04608_,101.54µm
net294,101.53µm
_03711_,101.5µm
_01318_,101.34µm
net352,101.32µm
_10964_,101.25µm
_04623_,101.18µm
_04941_,101.16µm
_09642_,101.16µm
net215,101.12µm
_01064_,101.02µm
_01819_,101.02µm
_01574_,101µm
_01589_,100.98µm
_00820_,100.94µm
net272,100.76µm
net373,100.71µm
_01897_,100.62µm
_03142_,100.58µm
_00015_,100.46µm
_07950_,100.44µm
_04986_,100.415µm
net186,100.12µm
net264,100.12µm
net104,100.08µm
net463,100µm
_06836_,99.98µm
_02778_,99.86µm
net372,99.76µm
_00817_,99.72µm
_05921_,99.6µm
_09509_,99.48µm
net398,99.41µm
_08684_,99.36µm
_01045_,99.22µm
net469,99.16µm
net453,99.08µm
_08431_,98.81µm
_06977_,98.57µm
_06150_,98.55µm
_03125_,98.54µm
_04427_,98.48µm
net547,98.48µm
_00850_,98.44µm
_10169_,98.36µm
_04262_,98.34µm
_05329_,98.05µm
_11065_,98.04µm
_04441_,97.97µm
_02789_,97.96µm
net283,97.86µm
_01795_,97.8µm
_00012_,97.745µm
_03579_,97.58µm
net286,97.47µm
_10817_,97.3µm
net122,97.2µm
_07811_,97.1µm
_04574_,96.76µm
_01461_,96.74µm
_05719_,96.74µm
_02481_,96.62µm
net379,96.32µm
net307,96.26µm
_01928_,95.9µm
_09871_,95.8µm
_09333_,95.66µm
_08231_,95.54µm
_00884_,95.46µm
_08124_,95.22µm
net24,95.17µm
_04443_,95.04µm
_04787_,94.98µm
_00467_,94.9µm
_02604_,94.88µm
_08359_,94.48µm
_01377_,94.36µm
net229,94.34µm
_08495_,94.28µm
clknet_1_0__leaf_clk,94.16µm
_05140_,94.02µm
_10070_,94.02µm
net358,93.95µm
_06014_,93.86µm
_06702_,93.7µm
_02923_,93.66µm
_09560_,93.56µm
_04985_,93.42µm
net438,93.315µm
_05286_,93.28µm
_01376_,93.14µm
_02417_,93.1µm
_11156_,92.88µm
net530,92.86µm
net443,92.83µm
_05243_,92.615µm
_01079_,92.28µm
_02399_,92.26µm
_04942_,92.22µm
_07195_,92.18µm
_09168_,92.12µm
net10,92.05µm
_02598_,92.04µm
_01106_,91.9µm
_01707_,91.86µm
net101,91.82µm
_09604_,91.81µm
_07081_,91.48µm
_04607_,91.46µm
_04788_,91.36µm
_08239_,91.31µm
_03112_,91.24µm
_06439_,91.14µm
_07350_,91.12µm
net371,91.075µm
_02289_,90.86µm
net416,90.86µm
_09244_,90.82µm
_10996_,90.82µm
_04774_,90.74µm
_00539_,90.68µm
_01172_,90.68µm
_04436_,90.58µm
_03104_,90.48µm
_00013_,90.285µm
_08781_,90.27µm
_09454_,90.12µm
_03743_,90.04µm
_00206_,90.035µm
net189,89.98µm
_01545_,89.9µm
_11085_,89.9µm
_07249_,89.82µm
_00955_,89.62µm
_10681_,89.58µm
_03923_,89.55µm
net444,89.55µm
_03086_,89.52µm
_10327_,89.52µm
_07484_,89.44µm
_04543_,89.4µm
_09700_,89.22µm
_04244_,89.19µm
_07780_,89.18µm
_04513_,89.16µm
net235,89.16µm
_10995_,89.04µm
_09298_,88.94µm
net458,88.9µm
_03129_,88.78µm
_04549_,88.68µm
net285,88.46µm
_07220_,88.4µm
_09487_,88.37µm
_02794_,88.28µm
net459,88.175µm
_00691_,88.16µm
_00036_,88.12µm
_04425_,88.01µm
_06530_,87.81µm
net506,87.76µm
net3,87.52µm
_06670_,87.5µm
net247,87.5µm
net410,87.46µm
_07812_,87.36µm
_04398_,87.34µm
_02581_,87.29µm
net472,87.16µm
net524,87.01µm
_04683_,86.96µm
_06559_,86.89µm
_09555_,86.86µm
_04027_,86.7µm
_02609_,86.64µm
_00596_,86.62µm
_01397_,86.62µm
_05364_,86.565µm
_01258_,86.56µm
_04908_,86.53µm
_09656_,86.36µm
_00404_,86.2µm
_04525_,86.14µm
_02938_,86.06µm
_03050_,86.02µm
_00994_,86µm
_00819_,85.94µm
_05787_,85.86µm
net287,85.78µm
_04621_,85.76µm
net480,85.65µm
net461,85.54µm
net190,85.44µm
_04793_,85.28µm
_11096_,85.2µm
_06374_,85.1µm
_06413_,85.1µm
_01001_,85.02µm
_01178_,84.96µm
net302,84.91µm
_04882_,84.9µm
_03922_,84.82µm
net159,84.775µm
_00638_,84.58µm
_00485_,84.4µm
_02034_,84.4µm
net103,84.38µm
net193,84.33µm
_06067_,84.26µm
net25,84.22µm
_03576_,84.18µm
net304,84.15µm
_07874_,84.06µm
_11140_,84µm
_01802_,83.96µm
_06479_,83.88µm
_02617_,83.86µm
_03111_,83.73µm
net212,83.62µm
_04382_,83.61µm
net512,83.61µm
_04255_,83.6µm
_03249_,83.355µm
_03597_,83.3µm
_10338_,83.295µm
_06558_,83.28µm
_07149_,83.26µm
net464,83.26µm
_04880_,83.02µm
_08147_,82.975µm
_02795_,82.95µm
_08161_,82.7µm
net308,82.66µm
_01703_,82.61µm
_06806_,82.5µm
_05357_,82.46µm
_09169_,82.31µm
net386,82.22µm
_01658_,82.18µm
net293,82.02µm
_04308_,81.9µm
_07657_,81.86µm
net508,81.805µm
_03127_,81.8µm
net102,81.8µm
_07873_,81.69µm
_04295_,81.46µm
_03393_,81.42µm
_02612_,81.415µm
_00213_,81.32µm
_02025_,81.28µm
_05691_,81.08µm
_00783_,81.06µm
_05073_,80.98µm
net513,80.98µm
_04832_,80.95µm
_00885_,80.86µm
_04469_,80.82µm
_03247_,80.71µm
_11173_,80.56µm
_06610_,80.54µm
_04126_,80.44µm
_06383_,80.42µm
_06613_,80.38µm
_10712_,80.285µm
_01576_,80.18µm
_02552_,80.07µm
_01562_,80µm
_04614_,79.86µm
_04838_,79.82µm
_00183_,79.66µm
_08267_,79.62µm
_01813_,79.6µm
_02630_,79.52µm
net2,79.48µm
net345,79.3µm
_10071_,79.18µm
_05737_,79.14µm
net22,79.06µm
_01529_,78.84µm
_11151_,78.68µm
_03615_,78.64µm
_03644_,78.64µm
net360,78.61µm
_03881_,78.58µm
_09248_,78.48µm
net266,78.39µm
_04400_,78.375µm
_05865_,78.3µm
_01449_,78.28µm
_02809_,78.26µm
_06436_,78.16µm
_03136_,78.075µm
_04289_,78.07µm
net421,78.01µm
_05360_,77.84µm
net422,77.78µm
_06111_,77.7µm
_01488_,77.68µm
net184,77.56µm
_04354_,77.55µm
_02607_,77.46µm
_08459_,77.12µm
_10040_,77.11µm
_07966_,77.02µm
_05139_,76.98µm
_11181_,76.96µm
_00834_,76.92µm
_04311_,76.82µm
net479,76.7µm
_04617_,76.64µm
_01382_,76.56µm
_10292_,76.44µm
net404,76.44µm
_09403_,76.42µm
_06382_,76.4µm
_07388_,76.4µm
net523,76.38µm
_05083_,76.36µm
net401,76.34µm
_08461_,76.28µm
_04310_,76.25µm
_08651_,76.13µm
_04281_,75.93µm
_02269_,75.9µm
_04115_,75.87µm
_08943_,75.78µm
_02583_,75.76µm
_08462_,75.72µm
_06986_,75.64µm
_09429_,75.6µm
_02311_,75.54µm
_10745_,75.52µm
_03253_,75.33µm
_09592_,75.32µm
_03391_,75.18µm
net417,75.14µm
net383,75.1µm
net454,74.93µm
_03795_,74.76µm
net309,74.76µm
_07875_,74.74µm
_01530_,74.7µm
_01000_,74.68µm
net363,74.58µm
_04245_,74.5µm
_04257_,74.295µm
_09491_,74.29µm
_01540_,74.22µm
_02180_,74.03µm
_06373_,74.02µm
_01150_,73.96µm
net123,73.73µm
_06703_,73.64µm
net5,73.51µm
_04293_,73.22µm
_06323_,72.875µm
_09247_,72.86µm
_10008_,72.86µm
_07359_,72.81µm
_08646_,72.79µm
_00999_,72.76µm
_07008_,72.72µm
_05379_,72.66µm
_00941_,72.48µm
_05215_,72.41µm
_05798_,72.4µm
_03408_,72.38µm
_01405_,72.36µm
net419,72.35µm
_06671_,72.34µm
net107,72.26µm
_03534_,72.22µm
net105,72.2µm
net535,72.18µm
_04420_,72.02µm
_01731_,71.88µm
_08947_,71.84µm
_01728_,71.78µm
_03103_,71.72µm
_05407_,71.7µm
_06097_,71.605µm
_08480_,71.33µm
_04910_,71.26µm
_01018_,71.04µm
_01423_,71µm
net216,71µm
_08128_,70.87µm
_09108_,70.64µm
_07702_,70.61µm
_03216_,70.54µm
_08648_,70.44µm
_03704_,70.42µm
_06500_,69.84µm
_07080_,69.84µm
_04650_,69.78µm
_03735_,69.76µm
_01068_,69.74µm
_10822_,69.64µm
_02247_,69.46µm
_02654_,69.44µm
_05294_,69.4µm
_06956_,69.22µm
_08348_,69.22µm
_02631_,69.2µm
_04446_,69.2µm
_06325_,69.2µm
_09725_,69.2µm
net305,69.2µm
_04984_,69.14µm
_09032_,68.98µm
_00859_,68.92µm
_05671_,68.66µm
_03843_,68.6µm
_05532_,68.54µm
_00335_,68.515µm
_08330_,68.46µm
_00699_,68.42µm
net106,68.3µm
_07686_,68.22µm
_06238_,68.1µm
_03707_,68.02µm
_03211_,67.84µm
_01418_,67.82µm
_03632_,67.72µm
_03319_,67.68µm
_05649_,67.66µm
_07713_,67.66µm
_05529_,67.59µm
_05479_,67.54µm
_02964_,67.52µm
_02569_,67.5µm
net455,67.46µm
_08210_,67.44µm
_03199_,67.4µm
_03094_,67.3µm
_00764_,67.28µm
_02928_,67.22µm
_04358_,67.2µm
_02614_,67.16µm
_05408_,66.845µm
_04256_,66.84µm
_03595_,66.82µm
_02541_,66.7µm
_00238_,66.64µm
_11130_,66.57µm
_04755_,66.5µm
_06464_,66.48µm
_03164_,66.44µm
_07095_,66.4µm
_07315_,66.34µm
_06171_,66.25µm
_01358_,66.1µm
_00046_,66µm
_02318_,66µm
_03785_,65.92µm
_09724_,65.9µm
_00939_,65.82µm
