Instance name, X location, Y location, Voltage
_31949_, 639.54, 652.8, 3.91805e-05
fanout447, 639.54, 652.8, 3.91805e-05
fanout449, 639.54, 652.8, 3.91805e-05
ANTENNA_92, 639.54, 652.8, 3.91805e-05
ANTENNA_280, 639.54, 652.8, 3.91805e-05
_34045_, 639.54, 647.36, 3.52263e-05
_34047_, 639.54, 647.36, 3.52263e-05
_36189_, 639.54, 647.36, 3.52263e-05
_36190_, 639.54, 647.36, 3.52263e-05
FILLER_0_233_1374, 639.54, 647.36, 3.52263e-05
FILLER_0_234_1369, 639.54, 647.36, 3.52263e-05
_34044_, 639.54, 641.92, 1.88322e-05
_34046_, 639.54, 641.92, 1.88322e-05
_36188_, 639.54, 641.92, 1.88322e-05
_36192_, 639.54, 641.92, 1.88322e-05
_38425_, 639.54, 641.92, 1.88322e-05
FILLER_0_232_1373, 639.54, 641.92, 1.88322e-05
FILLER_0_233_1389, 639.54, 641.92, 1.88322e-05
_28327_, 639.54, 636.48, 3.42887e-05
_36193_, 639.54, 636.48, 3.42887e-05
_36194_, 639.54, 636.48, 3.42887e-05
_38427_, 639.54, 636.48, 3.42887e-05
_38428_, 639.54, 636.48, 3.42887e-05
_38429_, 639.54, 636.48, 3.42887e-05
FILLER_0_230_1367, 639.54, 636.48, 3.42887e-05
FILLER_0_230_1373, 639.54, 636.48, 3.42887e-05
FILLER_0_230_1381, 639.54, 636.48, 3.42887e-05
FILLER_0_231_1383, 639.54, 636.48, 3.42887e-05
_33842_, 639.54, 631.04, 3.76722e-05
_36195_, 639.54, 631.04, 3.76722e-05
FILLER_0_227_1372, 639.54, 631.04, 3.76722e-05
FILLER_0_228_1367, 639.54, 631.04, 3.76722e-05
FILLER_0_228_1380, 639.54, 631.04, 3.76722e-05
_31753_, 639.54, 625.6, 4.01344e-05
_33843_, 639.54, 625.6, 4.01344e-05
_33844_, 639.54, 625.6, 4.01344e-05
_35965_, 639.54, 625.6, 4.01344e-05
fanout457, 639.54, 625.6, 4.01344e-05
FILLER_0_225_1372, 639.54, 625.6, 4.01344e-05
FILLER_0_227_1389, 639.54, 625.6, 4.01344e-05
_33845_, 639.54, 620.16, 4.7652e-05
_40235_, 639.54, 620.16, 4.7652e-05
fanout456, 639.54, 620.16, 4.7652e-05
FILLER_0_223_1372, 639.54, 620.16, 4.7652e-05
FILLER_0_224_1385, 639.54, 620.16, 4.7652e-05
_26575_, 639.54, 614.72, 5.17875e-05
_30043_, 639.54, 614.72, 5.17875e-05
_38191_, 639.54, 614.72, 5.17875e-05
_38192_, 639.54, 614.72, 5.17875e-05
_40224_, 639.54, 614.72, 5.17875e-05
FILLER_0_221_1378, 639.54, 614.72, 5.17875e-05
FILLER_0_222_1368, 639.54, 614.72, 5.17875e-05
FILLER_0_222_1373, 639.54, 614.72, 5.17875e-05
_28328_, 639.54, 609.28, 4.08361e-05
_29882_, 639.54, 609.28, 4.08361e-05
_31754_, 639.54, 609.28, 4.08361e-05
_31755_, 639.54, 609.28, 4.08361e-05
FILLER_0_219_1369, 639.54, 609.28, 4.08361e-05
FILLER_0_220_1366, 639.54, 609.28, 4.08361e-05
_31756_, 639.54, 603.84, 3.82951e-05
_33840_, 639.54, 603.84, 3.82951e-05
_33846_, 639.54, 603.84, 3.82951e-05
_33847_, 639.54, 603.84, 3.82951e-05
_35971_, 639.54, 603.84, 3.82951e-05
_31757_, 639.54, 598.4, 6.15664e-05
_38431_, 639.54, 598.4, 6.15664e-05
FILLER_0_215_1373, 639.54, 598.4, 6.15664e-05
_36197_, 639.54, 592.96, 7.1257e-05
_36198_, 639.54, 592.96, 7.1257e-05
FILLER_0_213_1370, 639.54, 592.96, 7.1257e-05
FILLER_0_215_1381, 639.54, 592.96, 7.1257e-05
_30047_, 639.54, 587.52, 5.29932e-05
_31948_, 639.54, 587.52, 5.29932e-05
_31950_, 639.54, 587.52, 5.29932e-05
_34048_, 639.54, 587.52, 5.29932e-05
_34049_, 639.54, 587.52, 5.29932e-05
_34050_, 639.54, 587.52, 5.29932e-05
_40233_, 639.54, 587.52, 5.29932e-05
FILLER_0_211_1365, 639.54, 587.52, 5.29932e-05
FILLER_0_211_1378, 639.54, 587.52, 5.29932e-05
FILLER_0_212_1369, 639.54, 587.52, 5.29932e-05
FILLER_0_212_1384, 639.54, 587.52, 5.29932e-05
FILLER_0_213_1383, 639.54, 587.52, 5.29932e-05
_30050_, 639.54, 582.08, 4.78184e-05
_34051_, 639.54, 582.08, 4.78184e-05
_26573_, 639.54, 576.64, 4.91718e-05
_26576_, 639.54, 576.64, 4.91718e-05
_28325_, 639.54, 576.64, 4.91718e-05
_30048_, 639.54, 576.64, 4.91718e-05
_30049_, 639.54, 576.64, 4.91718e-05
_29883_, 639.54, 571.2, 3.92712e-05
_29884_, 639.54, 571.2, 3.92712e-05
_29885_, 639.54, 571.2, 3.92712e-05
_31758_, 639.54, 571.2, 3.92712e-05
_31956_, 639.54, 571.2, 3.92712e-05
FILLER_0_205_1377, 639.54, 571.2, 3.92712e-05
_25254_, 639.54, 565.76, 5.83891e-05
_28170_, 639.54, 565.76, 5.83891e-05
_29886_, 639.54, 565.76, 5.83891e-05
_31957_, 639.54, 565.76, 5.83891e-05
FILLER_0_203_1373, 639.54, 565.76, 5.83891e-05
FILLER_0_204_1369, 639.54, 565.76, 5.83891e-05
FILLER_0_205_1385, 639.54, 565.76, 5.83891e-05
FILLER_0_205_1391, 639.54, 565.76, 5.83891e-05
_28171_, 639.54, 560.32, 7.95368e-05
