net,length_um
_09805_,37.72µm
_02199_,37.7µm
_04311_,37.68µm
_04830_,37.68µm
_07851_,37.675µm
_01606_,37.66µm
_02102_,37.66µm
_06410_,37.66µm
_02488_,37.64µm
_03602_,37.62µm
_10518_,37.62µm
_06789_,37.6µm
_09478_,37.595µm
_02122_,37.59µm
_03025_,37.58µm
_03175_,37.56µm
_06474_,37.56µm
_08117_,37.55µm
_00029_,37.54µm
_04745_,37.54µm
_10370_,37.54µm
_02223_,37.52µm
_02259_,37.44µm
_02287_,37.44µm
_10027_,37.44µm
_00693_,37.42µm
_01396_,37.4µm
_01438_,37.4µm
_01992_,37.4µm
_02522_,37.4µm
_07601_,37.37µm
_11182_,37.36µm
_08039_,37.34µm
_08671_,37.31µm
_06761_,37.3µm
_09514_,37.3µm
_05119_,37.28µm
_00428_,37.25µm
_09387_,37.24µm
_03365_,37.22µm
_10131_,37.22µm
_00426_,37.205µm
_01884_,37.18µm
_07526_,37.18µm
_06934_,37.16µm
_02565_,37.14µm
_06688_,37.14µm
_07382_,37.14µm
_08947_,37.14µm
_09426_,37.13µm
_05268_,37.1µm
_06285_,37.1µm
_00209_,37.08µm
_00641_,37.08µm
_05694_,37.06µm
_05828_,37.06µm
_09509_,37.06µm
_10571_,37.06µm
_11058_,37.06µm
_04243_,37.05µm
_06756_,37.04µm
_01515_,37.02µm
_01541_,37.02µm
_03142_,37.02µm
_10643_,37.02µm
_00264_,37µm
_06773_,37µm
_05364_,36.985µm
_00313_,36.98µm
_04784_,36.98µm
_02623_,36.97µm
_01377_,36.96µm
_08062_,36.96µm
_01811_,36.94µm
_02162_,36.94µm
_10082_,36.94µm
_03359_,36.92µm
net130,36.92µm
_01874_,36.905µm
_02935_,36.9µm
_00370_,36.88µm
_02779_,36.86µm
_08767_,36.86µm
_01526_,36.84µm
_02200_,36.84µm
_02758_,36.84µm
_04059_,36.84µm
net8,36.84µm
_02787_,36.8µm
_02945_,36.8µm
_05541_,36.8µm
_06793_,36.78µm
_02323_,36.76µm
_02548_,36.76µm
_04093_,36.76µm
_08330_,36.76µm
_10304_,36.755µm
_03461_,36.74µm
_00204_,36.72µm
_00244_,36.72µm
_03611_,36.72µm
net13,36.71µm
_01891_,36.69µm
_02784_,36.68µm
_06463_,36.68µm
_08453_,36.68µm
_09916_,36.68µm
_05928_,36.66µm
_08527_,36.66µm
_05215_,36.655µm
_06750_,36.62µm
_09069_,36.62µm
_01150_,36.6µm
_01305_,36.6µm
_03632_,36.6µm
_06892_,36.6µm
_08231_,36.6µm
_11140_,36.6µm
_07712_,36.58µm
_03313_,36.54µm
_07943_,36.54µm
_05071_,36.52µm
_08282_,36.52µm
_00415_,36.5µm
_01023_,36.48µm
_08101_,36.48µm
_03863_,36.46µm
_03917_,36.46µm
_03638_,36.44µm
_04264_,36.43µm
_00388_,36.42µm
_10255_,36.42µm
_05484_,36.4µm
_09842_,36.36µm
_08751_,36.32µm
_10248_,36.32µm
_00660_,36.3µm
_03225_,36.3µm
_10983_,36.3µm
_06078_,36.26µm
_06607_,36.26µm
_10778_,36.26µm
_01053_,36.22µm
_07568_,36.22µm
_07646_,36.22µm
_08901_,36.22µm
_10825_,36.22µm
_00015_,36.205µm
_02820_,36.205µm
_05961_,36.2µm
_06125_,36.2µm
_06782_,36.18µm
_07809_,36.18µm
_08938_,36.18µm
_09930_,36.14µm
_05639_,36.12µm
_06490_,36.12µm
_08363_,36.12µm
_01585_,36.1µm
_07090_,36.1µm
_07236_,36.1µm
_00529_,36.06µm
_00819_,36.06µm
_07649_,36.06µm
_04828_,36.02µm
_05633_,36.02µm
_07124_,36.02µm
_03414_,36µm
_07868_,35.995µm
_01870_,35.98µm
_04624_,35.98µm
_06636_,35.98µm
_06787_,35.98µm
_08364_,35.98µm
_01563_,35.96µm
_00394_,35.94µm
_03528_,35.94µm
_06969_,35.92µm
_00184_,35.9µm
_06828_,35.9µm
_02570_,35.89µm
_01642_,35.84µm
_03446_,35.82µm
_01907_,35.8µm
_02968_,35.8µm
_05248_,35.8µm
_10868_,35.8µm
_08119_,35.79µm
_04914_,35.78µm
_07070_,35.78µm
_09452_,35.78µm
_02354_,35.76µm
_07415_,35.76µm
_09831_,35.76µm
_10560_,35.76µm
_10578_,35.76µm
_10614_,35.76µm
_02164_,35.74µm
_08320_,35.74µm
_09813_,35.74µm
_07831_,35.72µm
_09921_,35.72µm
_02441_,35.7µm
_08352_,35.7µm
_06562_,35.68µm
_06971_,35.68µm
_03620_,35.66µm
_01914_,35.655µm
_01142_,35.64µm
_01757_,35.62µm
_01934_,35.62µm
_03987_,35.58µm
_10448_,35.56µm
_09078_,35.555µm
_01791_,35.54µm
_05781_,35.52µm
_08961_,35.52µm
_10224_,35.52µm
_04643_,35.51µm
_10042_,35.5µm
_00262_,35.48µm
_01710_,35.48µm
_01719_,35.48µm
_04423_,35.48µm
_04744_,35.48µm
_04492_,35.46µm
_08400_,35.46µm
_08276_,35.45µm
_00001_,35.44µm
_05240_,35.44µm
_06000_,35.44µm
_06785_,35.44µm
_08406_,35.435µm
_00791_,35.42µm
_05386_,35.42µm
_07280_,35.42µm
_10851_,35.42µm
_03442_,35.4µm
_06469_,35.4µm
_06827_,35.4µm
_05435_,35.39µm
_04748_,35.38µm
_11059_,35.38µm
_03464_,35.36µm
_03703_,35.36µm
_08519_,35.36µm
_03723_,35.32µm
_03761_,35.32µm
_07654_,35.32µm
_07719_,35.32µm
_08736_,35.32µm
_09043_,35.32µm
_09555_,35.32µm
_09121_,35.31µm
_04391_,35.3µm
_06003_,35.3µm
_00122_,35.26µm
_04608_,35.26µm
_07631_,35.26µm
_09753_,35.26µm
_02266_,35.245µm
_02010_,35.24µm
_03335_,35.24µm
_08880_,35.24µm
_10746_,35.24µm
_10067_,35.23µm
_08641_,35.225µm
_04413_,35.2µm
_09902_,35.2µm
_08576_,35.18µm
_04156_,35.145µm
_03155_,35.14µm
_03274_,35.14µm
_04887_,35.14µm
_06149_,35.135µm
_04800_,35.125µm
_06803_,35.12µm
_07674_,35.12µm
_07735_,35.12µm
_09036_,35.12µm
_07759_,35.105µm
_09596_,35.08µm
_00667_,35.06µm
_03202_,35.06µm
_08479_,35.06µm
_09234_,35.06µm
_01458_,35.04µm
_01474_,35.04µm
_06594_,35.04µm
_10342_,35.04µm
_02701_,35.02µm
_04894_,35.02µm
_07723_,35.02µm
_08307_,35.02µm
_10500_,35.02µm
_06007_,35µm
_03486_,34.98µm
_04886_,34.98µm
_09656_,34.98µm
_01457_,34.96µm
_00319_,34.94µm
_04804_,34.94µm
_09192_,34.94µm
_09809_,34.94µm
_10648_,34.94µm
_04694_,34.92µm
_02628_,34.88µm
_03183_,34.88µm
_03784_,34.88µm
_09877_,34.88µm
_00517_,34.86µm
_11016_,34.86µm
_04961_,34.84µm
_07270_,34.84µm
_09450_,34.84µm
_09909_,34.81µm
_02376_,34.8µm
_03915_,34.8µm
_06673_,34.8µm
_01661_,34.78µm
_02806_,34.78µm
_11075_,34.78µm
_09212_,34.775µm
_02742_,34.72µm
_07384_,34.72µm
_08397_,34.715µm
_02187_,34.7µm
_05978_,34.7µm
_06968_,34.7µm
_04837_,34.68µm
_07870_,34.67µm
_04592_,34.66µm
_09534_,34.66µm
_04842_,34.64µm
_05021_,34.64µm
_09080_,34.64µm
_11056_,34.64µm
_04822_,34.63µm
_05482_,34.62µm
_08029_,34.6µm
_02390_,34.58µm
_04982_,34.58µm
_05650_,34.58µm
_01174_,34.54µm
_04911_,34.54µm
_06967_,34.54µm
_06589_,34.53µm
_08818_,34.52µm
_01607_,34.515µm
_07812_,34.51µm
_03596_,34.5µm
_05184_,34.5µm
_00036_,34.48µm
_07337_,34.48µm
_03234_,34.46µm
_06588_,34.44µm
_05342_,34.43µm
_00093_,34.42µm
_05395_,34.42µm
_10024_,34.42µm
_04881_,34.415µm
_00006_,34.4µm
_02718_,34.4µm
_04250_,34.38µm
_04821_,34.38µm
_07591_,34.38µm
_01222_,34.36µm
_07854_,34.36µm
_03630_,34.34µm
_05943_,34.34µm
_09424_,34.34µm
_00566_,34.32µm
_09079_,34.3µm
_06732_,34.28µm
_09373_,34.28µm
_01568_,34.26µm
_04157_,34.26µm
_06978_,34.26µm
_11160_,34.26µm
_02379_,34.24µm
_03118_,34.24µm
_05502_,34.24µm
_05584_,34.24µm
_08974_,34.24µm
_01717_,34.22µm
_08281_,34.22µm
_10916_,34.22µm
_03098_,34.2µm
_04162_,34.2µm
_04875_,34.19µm
_00009_,34.18µm
_01127_,34.18µm
_02170_,34.18µm
_00035_,34.17µm
_00553_,34.14µm
_02349_,34.14µm
_02955_,34.14µm
_03681_,34.14µm
_06124_,34.14µm
_08583_,34.14µm
_08493_,34.12µm
_02597_,34.1µm
_09795_,34.1µm
_03448_,34.08µm
_04532_,34.08µm
_03734_,34.06µm
_04374_,34.06µm
_07065_,34.06µm
_00712_,34.02µm
_02645_,34.02µm
_07852_,34.02µm
_01376_,34.015µm
_04644_,34µm
_07144_,34µm
_09966_,34µm
_03261_,33.98µm
_04239_,33.98µm
_05475_,33.98µm
_01162_,33.96µm
_05447_,33.94µm
_03432_,33.92µm
_05328_,33.92µm
_07040_,33.92µm
_09294_,33.92µm
_05389_,33.9µm
_09624_,33.87µm
_07219_,33.86µm
_05460_,33.84µm
_06629_,33.84µm
_10394_,33.84µm
_03663_,33.82µm
_06980_,33.8µm
_01887_,33.78µm
_06776_,33.78µm
_09558_,33.76µm
_07522_,33.74µm
_09549_,33.74µm
_01725_,33.72µm
_04306_,33.72µm
_06523_,33.7µm
_02969_,33.68µm
_03184_,33.68µm
_06701_,33.68µm
_07828_,33.68µm
_08496_,33.68µm
_08682_,33.68µm
_00681_,33.66µm
_02783_,33.66µm
_02624_,33.65µm
_03181_,33.64µm
_03694_,33.64µm
_04868_,33.62µm
_00140_,33.61µm
_02996_,33.6µm
_06765_,33.6µm
_07897_,33.59µm
_02541_,33.58µm
_06354_,33.58µm
_08683_,33.58µm
_04807_,33.56µm
_04823_,33.56µm
_08965_,33.56µm
_09597_,33.56µm
_00790_,33.54µm
_00977_,33.52µm
_06799_,33.52µm
_10499_,33.52µm
_07114_,33.51µm
_04367_,33.5µm
_07472_,33.5µm
_00324_,33.46µm
_01366_,33.42µm
_02592_,33.42µm
_09635_,33.42µm
_11121_,33.42µm
_04709_,33.4µm
_07976_,33.4µm
_08549_,33.39µm
_07152_,33.38µm
_03226_,33.36µm
_02396_,33.34µm
_02637_,33.34µm
_07989_,33.34µm
_08695_,33.34µm
_02516_,33.32µm
_10679_,33.32µm
_02394_,33.3µm
_02808_,33.28µm
_08539_,33.28µm
_03214_,33.26µm
_00759_,33.24µm
_04426_,33.24µm
_08107_,33.24µm
_04275_,33.22µm
_04486_,33.22µm
_09237_,33.22µm
_06536_,33.19µm
_04814_,33.18µm
_07525_,33.18µm
_10167_,33.18µm
_10814_,33.18µm
_11173_,33.16µm
_05180_,33.14µm
_08467_,33.14µm
_01581_,33.12µm
_03101_,33.12µm
_03372_,33.1µm
_06350_,33.1µm
_10096_,33.085µm
_00607_,33.06µm
_10569_,33.06µm
_06142_,33.04µm
_09563_,33.04µm
_08146_,33.02µm
_06398_,33µm
_10366_,33µm
_02983_,32.98µm
_07599_,32.98µm
_10283_,32.98µm
_11073_,32.98µm
_01048_,32.96µm
_07563_,32.96µm
_11189_,32.94µm
_03134_,32.92µm
_03259_,32.92µm
_00351_,32.9µm
_04282_,32.9µm
_04671_,32.9µm
_08184_,32.88µm
_00576_,32.86µm
_01283_,32.84µm
_07537_,32.84µm
_08707_,32.84µm
_02177_,32.82µm
_03157_,32.82µm
_03566_,32.82µm
_05083_,32.82µm
_01615_,32.8µm
_05645_,32.8µm
_07113_,32.8µm
_02471_,32.78µm
_00298_,32.77µm
_04649_,32.76µm
_04981_,32.76µm
_05161_,32.76µm
_06252_,32.76µm
net115,32.76µm
_00406_,32.74µm
_03577_,32.74µm
_05430_,32.74µm
_09535_,32.74µm
_01649_,32.72µm
_03777_,32.72µm
_07538_,32.72µm
_00643_,32.7µm
_05237_,32.7µm
_08676_,32.7µm
_06061_,32.68µm
_00335_,32.66µm
_10720_,32.66µm
_04689_,32.64µm
_06494_,32.64µm
_05452_,32.625µm
_06927_,32.6µm
_08887_,32.6µm
_10086_,32.6µm
_04328_,32.58µm
_00191_,32.56µm
_04560_,32.54µm
_05384_,32.54µm
_06667_,32.54µm
_07701_,32.54µm
_00045_,32.52µm
_02184_,32.52µm
_02577_,32.52µm
_00664_,32.5µm
_04836_,32.5µm
_06975_,32.5µm
_07010_,32.5µm
_07084_,32.5µm
_11064_,32.5µm
_01407_,32.48µm
_05962_,32.48µm
_06277_,32.48µm
_09392_,32.44µm
_09772_,32.44µm
_03433_,32.42µm
_04905_,32.42µm
_10799_,32.4µm
_09907_,32.39µm
_03494_,32.38µm
_08722_,32.38µm
_09338_,32.38µm
_10069_,32.38µm
_01774_,32.36µm
_03994_,32.34µm
_05442_,32.34µm
_08466_,32.34µm
_00353_,32.32µm
_01562_,32.32µm
_09546_,32.31µm
_00776_,32.3µm
_04850_,32.3µm
_00653_,32.28µm
_05322_,32.28µm
_09798_,32.28µm
_10878_,32.26µm
_10912_,32.26µm
_00030_,32.24µm
_00525_,32.24µm
_02744_,32.235µm
_00763_,32.22µm
_04331_,32.22µm
_06051_,32.22µm
_03336_,32.2µm
_05437_,32.2µm
_06586_,32.2µm
_02400_,32.18µm
_03773_,32.18µm
_05436_,32.18µm
_00738_,32.16µm
_01249_,32.16µm
_01831_,32.16µm
_05791_,32.16µm
_07214_,32.16µm
_02676_,32.14µm
_05051_,32.14µm
_08985_,32.14µm
_00911_,32.12µm
_01496_,32.12µm
_09011_,32.12µm
_06942_,32.1µm
_07813_,32.1µm
net131,32.1µm
_05548_,32.08µm
_08042_,32.075µm
_07192_,32.06µm
_08679_,32.04µm
_09752_,32.04µm
_07044_,32.035µm
_08512_,32.025µm
_04890_,32.02µm
_04995_,32.02µm
_07115_,32.02µm
_02239_,32µm
_02451_,32µm
_07733_,31.99µm
_08059_,31.98µm
_10229_,31.98µm
_10887_,31.96µm
_11052_,31.96µm
_03159_,31.94µm
_05950_,31.94µm
_06425_,31.94µm
_02118_,31.93µm
_03717_,31.93µm
_04352_,31.92µm
_09487_,31.92µm
_08341_,31.9µm
_10563_,31.9µm
_07985_,31.88µm
_01885_,31.86µm
_02951_,31.86µm
_08315_,31.86µm
_10231_,31.86µm
_10396_,31.86µm
net547,31.85µm
_02811_,31.84µm
_08061_,31.84µm
_04559_,31.835µm
_08182_,31.835µm
_00042_,31.83µm
_01733_,31.82µm
_03447_,31.8µm
_07949_,31.78µm
_01856_,31.76µm
_02361_,31.76µm
_06177_,31.76µm
_07200_,31.74µm
_00452_,31.725µm
_03609_,31.72µm
_05616_,31.72µm
_05679_,31.72µm
_06416_,31.72µm
_10682_,31.72µm
_04260_,31.7µm
_04513_,31.7µm
_09364_,31.7µm
_04783_,31.66µm
_04956_,31.66µm
_05352_,31.66µm
_09120_,31.66µm
_08675_,31.655µm
_04287_,31.64µm
_09361_,31.625µm
_01318_,31.62µm
_01910_,31.62µm
_07763_,31.62µm
_08261_,31.62µm
_04541_,31.6µm
_02477_,31.58µm
_08236_,31.58µm
_10382_,31.58µm
_10582_,31.57µm
_03265_,31.56µm
_00910_,31.54µm
_09607_,31.54µm
_02485_,31.52µm
_04109_,31.52µm
_10279_,31.52µm
_11037_,31.52µm
_01697_,31.5µm
_09094_,31.49µm
_03991_,31.46µm
_10667_,31.45µm
_01812_,31.44µm
_07482_,31.44µm
_00367_,31.42µm
_04320_,31.42µm
_05276_,31.42µm
_09119_,31.42µm
_00760_,31.38µm
_05537_,31.38µm
_06815_,31.38µm
_09864_,31.38µm
_05634_,31.36µm
_07230_,31.36µm
_10527_,31.35µm
_03603_,31.34µm
_04323_,31.34µm
_05524_,31.34µm
_07878_,31.34µm
_08991_,31.34µm
_05644_,31.33µm
_10254_,31.32µm
_04789_,31.31µm
_10931_,31.28µm
_10991_,31.28µm
_11066_,31.27µm
_04933_,31.26µm
_09022_,31.24µm
_09415_,31.24µm
_11180_,31.24µm
_05034_,31.22µm
_07565_,31.22µm
_03658_,31.2µm
_05394_,31.2µm
_05487_,31.2µm
net64,31.2µm
_05261_,31.19µm
_05379_,31.18µm
_01888_,31.16µm
_04056_,31.16µm
_08312_,31.16µm
_04626_,31.15µm
_07201_,31.14µm
_05047_,31.12µm
_10554_,31.12µm
_06926_,31.11µm
_06152_,31.1µm
_04670_,31.08µm
_09209_,31.08µm
_10903_,31.08µm
_05666_,31.07µm
_01636_,31.06µm
_06563_,31.06µm
_08972_,31.06µm
_07254_,31.04µm
_07986_,31.04µm
_10116_,31.04µm
_05540_,31µm
_09936_,31µm
_08842_,30.99µm
_07032_,30.98µm
_08574_,30.98µm
_10599_,30.98µm
_10876_,30.98µm
_07617_,30.96µm
_10186_,30.96µm
_06145_,30.94µm
_09485_,30.94µm
_09041_,30.9µm
_09129_,30.9µm
_08775_,30.865µm
_01074_,30.86µm
_03954_,30.84µm
_00198_,30.83µm
_02524_,30.82µm
_10066_,30.82µm
_06677_,30.8µm
_05458_,30.79µm
_02679_,30.78µm
_08964_,30.78µm
_00479_,30.76µm
_04512_,30.76µm
_05445_,30.76µm
_10906_,30.76µm
_03276_,30.74µm
_04853_,30.74µm
_06445_,30.74µm
_07358_,30.74µm
_08418_,30.74µm
net29,30.74µm
_06046_,30.7µm
_01578_,30.68µm
_10263_,30.68µm
_02444_,30.66µm
_03309_,30.66µm
_11067_,30.66µm
_04013_,30.64µm
_04576_,30.64µm
_06604_,30.64µm
_03076_,30.635µm
_01602_,30.62µm
_03647_,30.62µm
_03968_,30.62µm
_06235_,30.62µm
_06810_,30.62µm
_06935_,30.62µm
_07867_,30.62µm
_06835_,30.61µm
_03403_,30.6µm
_09599_,30.6µm
_00266_,30.58µm
_02309_,30.58µm
_09614_,30.58µm
_06102_,30.57µm
_01570_,30.56µm
_01395_,30.54µm
_06348_,30.53µm
_00476_,30.525µm
_03079_,30.525µm
_01935_,30.52µm
_07094_,30.52µm
_09910_,30.5µm
_10135_,30.5µm
_02493_,30.49µm
_10656_,30.48µm
_01321_,30.46µm
_07651_,30.46µm
_09895_,30.46µm
_01198_,30.44µm
_05316_,30.44µm
_08543_,30.44µm
_09560_,30.44µm
_10829_,30.44µm
_07727_,30.42µm
_08048_,30.42µm
_08560_,30.42µm
_10324_,30.42µm
_10385_,30.42µm
_01493_,30.4µm
_07514_,30.4µm
_02763_,30.37µm
_00698_,30.36µm
_05467_,30.36µm
_06661_,30.36µm
_07326_,30.36µm
_09031_,30.36µm
_04699_,30.35µm
_02380_,30.34µm
_07750_,30.34µm
_05929_,30.33µm
_00620_,30.32µm
_02962_,30.32µm
_06338_,30.32µm
_09411_,30.32µm
_03229_,30.3µm
_05011_,30.3µm
_10657_,30.3µm
_01936_,30.295µm
_03092_,30.28µm
_03627_,30.28µm
_05204_,30.28µm
_06404_,30.28µm
_06780_,30.28µm
_11070_,30.28µm
_03418_,30.26µm
_00079_,30.24µm
_05402_,30.24µm
_05918_,30.24µm
_10716_,30.24µm
_00894_,30.2µm
_03073_,30.2µm
_07046_,30.2µm
_08779_,30.2µm
_09379_,30.2µm
_04637_,30.18µm
_03588_,30.16µm
_04602_,30.16µm
_06319_,30.16µm
_07711_,30.16µm
_07728_,30.16µm
_09756_,30.16µm
_04728_,30.14µm
_00708_,30.12µm
_06619_,30.12µm
_01664_,30.1µm
_03635_,30.08µm
_04827_,30.08µm
_07277_,30.08µm
_06553_,30.075µm
_05956_,30.07µm
_07643_,30.06µm
_09049_,30.06µm
_09639_,30.06µm
_11004_,30.06µm
_02229_,30.04µm
_03102_,30.04µm
_05924_,30.04µm
_08327_,30.04µm
_08724_,30.04µm
_09642_,30.04µm
_10993_,30.02µm
_09370_,30µm
_04684_,29.98µm
_11155_,29.98µm
_05117_,29.97µm
_02475_,29.96µm
_03770_,29.96µm
_10446_,29.94µm
_04408_,29.93µm
_06591_,29.92µm
_03338_,29.88µm
_01991_,29.86µm
_04034_,29.86µm
_04104_,29.86µm
_04399_,29.86µm
_05604_,29.86µm
_07265_,29.86µm
_01925_,29.84µm
_02092_,29.84µm
_04939_,29.84µm
_02363_,29.82µm
_03545_,29.82µm
_04969_,29.82µm
_07068_,29.82µm
_11191_,29.82µm
_01553_,29.8µm
_06013_,29.8µm
_06351_,29.8µm
_08692_,29.8µm
_04230_,29.78µm
_04450_,29.78µm
_10536_,29.78µm
_00685_,29.76µm
_05014_,29.76µm
_05211_,29.74µm
_05526_,29.74µm
_06946_,29.74µm
_09687_,29.74µm
_00013_,29.72µm
_01908_,29.72µm
_08226_,29.72µm
_09956_,29.72µm
_10308_,29.72µm
_11192_,29.72µm
_00369_,29.7µm
_02998_,29.7µm
_04353_,29.7µm
_05414_,29.7µm
_03976_,29.68µm
_01683_,29.66µm
_04861_,29.66µm
_00855_,29.64µm
_07855_,29.64µm
_08008_,29.64µm
_10776_,29.64µm
_02368_,29.62µm
_03285_,29.62µm
_07340_,29.62µm
_09600_,29.62µm
_10269_,29.62µm
_05258_,29.61µm
_00146_,29.6µm
_02261_,29.6µm
_02695_,29.6µm
_07533_,29.6µm
_03742_,29.58µm
_00630_,29.56µm
_04782_,29.54µm
_07067_,29.54µm
_04000_,29.525µm
_03560_,29.52µm
_04361_,29.52µm
_08873_,29.52µm
_10503_,29.52µm
_03219_,29.5µm
_04417_,29.5µm
_07370_,29.5µm
_04392_,29.49µm
_01201_,29.48µm
_03137_,29.48µm
_03616_,29.48µm
_05483_,29.48µm
_06151_,29.48µm
_10502_,29.48µm
_04359_,29.46µm
_04098_,29.44µm
_07177_,29.44µm
_06407_,29.42µm
_00091_,29.4µm
_10994_,29.4µm
_09448_,29.38µm
_06772_,29.37µm
_03608_,29.36µm
_05905_,29.36µm
_09987_,29.36µm
_10635_,29.36µm
_03475_,29.32µm
_04193_,29.32µm
_07215_,29.32µm
_08644_,29.32µm
_10904_,29.31µm
_03462_,29.28µm
_03470_,29.28µm
_09298_,29.28µm
_10857_,29.28µm
_03033_,29.26µm
_07145_,29.26µm
_00031_,29.24µm
_00450_,29.24µm
_05894_,29.24µm
_05983_,29.24µm
_06759_,29.24µm
_06844_,29.24µm
_07762_,29.24µm
_05655_,29.22µm
_05701_,29.21µm
_05022_,29.2µm
_09908_,29.2µm
_04749_,29.18µm
_07369_,29.18µm
_00686_,29.16µm
_08838_,29.16µm
_04453_,29.12µm
_07093_,29.12µm
_07374_,29.12µm
_00130_,29.1µm
_05058_,29.1µm
_09568_,29.095µm
_04888_,29.08µm
_04971_,29.08µm
_02970_,29.06µm
_05466_,29.06µm
_10019_,29.06µm
net4,29.06µm
_03169_,29.04µm
_07458_,29.04µm
_07691_,29.02µm
_00382_,29µm
_02386_,29µm
_06698_,29µm
_04304_,28.99µm
_00502_,28.98µm
_04654_,28.98µm
_05254_,28.98µm
_08044_,28.98µm
_08515_,28.98µm
_10379_,28.98µm
_01047_,28.96µm
_01676_,28.96µm
_04405_,28.96µm
_07133_,28.96µm
_11100_,28.96µm
_01557_,28.94µm
_04646_,28.94µm
_04978_,28.94µm
_06147_,28.94µm
_04883_,28.92µm
_07402_,28.92µm
_07442_,28.92µm
_10813_,28.92µm
_03765_,28.9µm
_04344_,28.9µm
_04786_,28.9µm
_07877_,28.9µm
_10469_,28.9µm
_00108_,28.88µm
_03305_,28.88µm
_06841_,28.88µm
_09894_,28.88µm
_00061_,28.86µm
_01240_,28.86µm
_02009_,28.86µm
_02091_,28.86µm
_03690_,28.86µm
_04485_,28.86µm
_05509_,28.86µm
_08451_,28.86µm
_02189_,28.82µm
_05259_,28.82µm
_05281_,28.82µm
_07571_,28.82µm
_10077_,28.82µm
_10583_,28.82µm
_02434_,28.8µm
_06370_,28.8µm
_07540_,28.785µm
_08878_,28.785µm
_09497_,28.78µm
_06269_,28.77µm
net30,28.77µm
_01715_,28.76µm
_00314_,28.75µm
_02003_,28.74µm
_02208_,28.74µm
_08529_,28.74µm
_08550_,28.74µm
_08120_,28.72µm
_08726_,28.72µm
_02900_,28.7µm
_09846_,28.68µm
_10335_,28.68µm
_00307_,28.66µm
_02109_,28.66µm
_03427_,28.66µm
_04158_,28.66µm
_09205_,28.66µm
_09835_,28.66µm
_02412_,28.64µm
_08803_,28.64µm
_09466_,28.64µm
_06514_,28.625µm
_09539_,28.62µm
_09920_,28.62µm
_10990_,28.62µm
_08214_,28.61µm
_01080_,28.6µm
_04073_,28.6µm
_08075_,28.6µm
_10886_,28.6µm
_03640_,28.58µm
_04097_,28.58µm
_10864_,28.56µm
_07100_,28.545µm
_03667_,28.54µm
_05945_,28.54µm
_06184_,28.54µm
_06538_,28.54µm
_10755_,28.54µm
_07008_,28.52µm
_07926_,28.52µm
_09938_,28.52µm
_01852_,28.5µm
_01300_,28.48µm
_01350_,28.48µm
_01777_,28.48µm
_02823_,28.47µm
_00436_,28.46µm
_07286_,28.445µm
_01476_,28.44µm
_02235_,28.44µm
_04171_,28.44µm
_04269_,28.44µm
_06854_,28.44µm
_10600_,28.44µm
_10777_,28.44µm
_05768_,28.435µm
_00192_,28.42µm
_04440_,28.42µm
_07179_,28.42µm
_00888_,28.4µm
_01608_,28.4µm
_01872_,28.4µm
_03970_,28.4µm
_08116_,28.4µm
_09996_,28.4µm
_10509_,28.4µm
_06270_,28.39µm
_06663_,28.37µm
_00628_,28.36µm
_08498_,28.36µm
_09850_,28.36µm
_00182_,28.35µm
_03022_,28.34µm
_05643_,28.34µm
_09060_,28.34µm
_10158_,28.34µm
net82,28.34µm
_02550_,28.32µm
_07117_,28.32µm
_08296_,28.32µm
_06379_,28.31µm
_00396_,28.3µm
_02974_,28.3µm
_05558_,28.28µm
_09439_,28.28µm
_10970_,28.28µm
_09749_,28.27µm
_03593_,28.26µm
_05628_,28.26µm
_05665_,28.25µm
_05107_,28.24µm
_10579_,28.24µm
_01923_,28.22µm
_08653_,28.22µm
_09900_,28.22µm
_00492_,28.2µm
_11063_,28.2µm
_07344_,28.195µm
_02941_,28.18µm
_03109_,28.18µm
_10059_,28.18µm
_01883_,28.16µm
_07157_,28.16µm
_07433_,28.16µm
_07386_,28.15µm
_00588_,28.14µm
_00604_,28.14µm
_02436_,28.14µm
_05050_,28.14µm
_05619_,28.14µm
_08318_,28.14µm
_08470_,28.14µm
_04443_,28.12µm
_10826_,28.12µm
_10845_,28.12µm
_11151_,28.12µm
_07143_,28.11µm
_00959_,28.1µm
_03164_,28.1µm
_03594_,28.1µm
_03599_,28.1µm
_06146_,28.1µm
_09047_,28.1µm
_10987_,28.1µm
_00103_,28.08µm
_01724_,28.08µm
_03291_,28.08µm
_08476_,28.08µm
_08977_,28.08µm
_09745_,28.08µm
_04058_,28.06µm
_04913_,28.06µm
_05067_,28.06µm
_09790_,28.06µm
_10827_,28.06µm
_05399_,28.04µm
_06161_,28.04µm
_10493_,28.04µm
_01356_,28.02µm
_07316_,28.02µm
_10638_,28.02µm
_04383_,28.01µm
_02226_,28µm
_03003_,28µm
_07468_,28µm
_07865_,28µm
_03038_,27.98µm
_04859_,27.98µm
_06533_,27.98µm
_08377_,27.98µm
_09180_,27.98µm
_10877_,27.98µm
_01007_,27.96µm
_04122_,27.96µm
_09408_,27.96µm
_00813_,27.92µm
_01576_,27.92µm
_02395_,27.92µm
_07027_,27.92µm
_08869_,27.92µm
_01759_,27.9µm
_04378_,27.9µm
_04717_,27.9µm
_04776_,27.9µm
_05472_,27.9µm
_10476_,27.9µm
_10593_,27.9µm
_06055_,27.88µm
_08694_,27.88µm
_10602_,27.88µm
_05229_,27.86µm
_06869_,27.86µm
_07598_,27.86µm
_07716_,27.86µm
_09473_,27.86µm
