Instance name, X location, Y location, Voltage
_11857_, 332.34, 478.72, 9.44621e-05
input69, 332.34, 478.72, 9.44621e-05
input73, 332.34, 478.72, 9.44621e-05
input74, 332.34, 478.72, 9.44621e-05
input75, 332.34, 478.72, 9.44621e-05
input79, 332.34, 478.72, 9.44621e-05
input80, 332.34, 478.72, 9.44621e-05
_19075_, 332.34, 473.28, 0.000177877
_19076_, 332.34, 473.28, 0.000177877
_20650_, 332.34, 473.28, 0.000177877
_20651_, 332.34, 473.28, 0.000177877
_20652_, 332.34, 473.28, 0.000177877
_20708_, 332.34, 473.28, 0.000177877
_20709_, 332.34, 473.28, 0.000177877
input76, 332.34, 473.28, 0.000177877
input78, 332.34, 473.28, 0.000177877
FILLER_0_170_717, 332.34, 473.28, 0.000177877
_19079_, 332.34, 467.84, 9.47904e-05
_21679_, 332.34, 467.84, 9.47904e-05
FILLER_0_168_713, 332.34, 467.84, 9.47904e-05
FILLER_0_169_724, 332.34, 467.84, 9.47904e-05
_17859_, 332.34, 462.4, 0.000218131
_17851_, 332.34, 456.96, 0.000221482
_17861_, 332.34, 456.96, 0.000221482
_17862_, 332.34, 456.96, 0.000221482
_20707_, 332.34, 456.96, 0.000221482
FILLER_0_164_713, 332.34, 456.96, 0.000221482
FILLER_0_165_711, 332.34, 456.96, 0.000221482
FILLER_0_165_723, 332.34, 456.96, 0.000221482
_11563_, 332.34, 451.52, 0.000201875
_17852_, 332.34, 451.52, 0.000201875
_17853_, 332.34, 451.52, 0.000201875
_19093_, 332.34, 451.52, 0.000201875
FILLER_0_162_697, 332.34, 451.52, 0.000201875
FILLER_0_162_701, 332.34, 451.52, 0.000201875
_19083_, 332.34, 446.08, 0.000293388
_19087_, 332.34, 446.08, 0.000293388
_20720_, 332.34, 446.08, 0.000293388
fanout502, 332.34, 446.08, 0.000293388
fanout503, 332.34, 446.08, 0.000293388
FILLER_0_159_705, 332.34, 446.08, 0.000293388
FILLER_0_160_712, 332.34, 446.08, 0.000293388
_11629_, 332.34, 440.64, 0.00015931
_11858_, 332.34, 440.64, 0.00015931
_19084_, 332.34, 440.64, 0.00015931
_19085_, 332.34, 440.64, 0.00015931
_19086_, 332.34, 440.64, 0.00015931
_20714_, 332.34, 440.64, 0.00015931
_20716_, 332.34, 440.64, 0.00015931
_20718_, 332.34, 440.64, 0.00015931
_20719_, 332.34, 440.64, 0.00015931
FILLER_0_157_703, 332.34, 440.64, 0.00015931
FILLER_0_158_701, 332.34, 440.64, 0.00015931
_16714_, 332.34, 435.2, 0.000127446
_16721_, 332.34, 435.2, 0.000127446
_19082_, 332.34, 435.2, 0.000127446
_20702_, 332.34, 435.2, 0.000127446
FILLER_0_155_700, 332.34, 435.2, 0.000127446
FILLER_0_156_701, 332.34, 435.2, 0.000127446
FILLER_0_157_719, 332.34, 435.2, 0.000127446
_11469_, 332.34, 429.76, 0.000216468
_11470_, 332.34, 429.76, 0.000216468
_11631_, 332.34, 429.76, 0.000216468
_11859_, 332.34, 429.76, 0.000216468
_11860_, 332.34, 429.76, 0.000216468
_17845_, 332.34, 429.76, 0.000216468
FILLER_0_154_701, 332.34, 429.76, 0.000216468
FILLER_0_154_712, 332.34, 429.76, 0.000216468
_11379_, 332.34, 424.32, 0.000197591
_11632_, 332.34, 424.32, 0.000197591
_19081_, 332.34, 424.32, 0.000197591
fanout394, 332.34, 424.32, 0.000197591
