Instance name, X location, Y location, Voltage
PHY_EDGE_ROW_285_Right_285, 793.14, 788.8, 1.33945e-05
FILLER_0_285_1700, 793.14, 788.8, 1.33945e-05
FILLER_0_285_1709, 793.14, 788.8, 1.33945e-05
PHY_EDGE_ROW_283_Right_283, 793.14, 783.36, 3.5909e-05
PHY_EDGE_ROW_284_Right_284, 793.14, 783.36, 3.5909e-05
FILLER_0_284_1701, 793.14, 783.36, 3.5909e-05
FILLER_0_284_1709, 793.14, 783.36, 3.5909e-05
PHY_EDGE_ROW_281_Right_281, 793.14, 777.92, 1.49851e-05
PHY_EDGE_ROW_282_Right_282, 793.14, 777.92, 1.49851e-05
FILLER_0_281_1703, 793.14, 777.92, 1.49851e-05
FILLER_0_282_1702, 793.14, 777.92, 1.49851e-05
FILLER_0_282_1709, 793.14, 777.92, 1.49851e-05
PHY_EDGE_ROW_279_Right_279, 793.14, 772.48, 1.80248e-05
PHY_EDGE_ROW_280_Right_280, 793.14, 772.48, 1.80248e-05
FILLER_0_280_1704, 793.14, 772.48, 1.80248e-05
FILLER_0_280_1709, 793.14, 772.48, 1.80248e-05
PHY_EDGE_ROW_277_Right_277, 793.14, 767.04, 2.21097e-05
PHY_EDGE_ROW_278_Right_278, 793.14, 767.04, 2.21097e-05
FILLER_0_277_1709, 793.14, 767.04, 2.21097e-05
FILLER_0_278_1699, 793.14, 767.04, 2.21097e-05
FILLER_0_278_1709, 793.14, 767.04, 2.21097e-05
PHY_EDGE_ROW_275_Right_275, 793.14, 761.6, 2.74625e-05
PHY_EDGE_ROW_276_Right_276, 793.14, 761.6, 2.74625e-05
FILLER_0_275_1705, 793.14, 761.6, 2.74625e-05
FILLER_0_276_1703, 793.14, 761.6, 2.74625e-05
FILLER_0_276_1709, 793.14, 761.6, 2.74625e-05
PHY_EDGE_ROW_273_Right_273, 793.14, 756.16, 2.94179e-05
PHY_EDGE_ROW_274_Right_274, 793.14, 756.16, 2.94179e-05
FILLER_0_273_1707, 793.14, 756.16, 2.94179e-05
FILLER_0_274_1705, 793.14, 756.16, 2.94179e-05
