Instance name, X location, Y location, Voltage
input122, 943.44, 688.16, 1.79999
FILLER_0_248_2031, 943.44, 688.16, 1.79999
_16805_, 943.44, 682.72, 1.79998
_16806_, 943.44, 682.72, 1.79998
_17953_, 943.44, 682.72, 1.79998
input123, 943.44, 682.72, 1.79998
input124, 943.44, 682.72, 1.79998
FILLER_0_246_2037, 943.44, 682.72, 1.79998
FILLER_0_247_2033, 943.44, 682.72, 1.79998
FILLER_0_248_2040, 943.44, 682.72, 1.79998
_16808_, 943.44, 677.28, 1.79999
FILLER_0_244_2037, 943.44, 677.28, 1.79999
_12716_, 943.44, 671.84, 1.79998
_12717_, 943.44, 671.84, 1.79998
_12718_, 943.44, 671.84, 1.79998
_16809_, 943.44, 671.84, 1.79998
FILLER_0_242_2037, 943.44, 671.84, 1.79998
FILLER_0_243_2030, 943.44, 671.84, 1.79998
_12635_, 943.44, 666.4, 1.79998
FILLER_0_240_2037, 943.44, 666.4, 1.79998
FILLER_0_241_2041, 943.44, 666.4, 1.79998
FILLER_0_241_2049, 943.44, 666.4, 1.79998
_12634_, 943.44, 660.96, 1.79996
_12659_, 943.44, 660.96, 1.79996
_12721_, 943.44, 660.96, 1.79996
_12623_, 943.44, 655.52, 1.79996
FILLER_0_238_2045, 943.44, 655.52, 1.79996
_12626_, 943.44, 650.08, 1.79997
_16810_, 943.44, 650.08, 1.79997
FILLER_0_236_2040, 943.44, 650.08, 1.79997
FILLER_0_236_2045, 943.44, 650.08, 1.79997
_12616_, 943.44, 644.64, 1.79997
_12660_, 943.44, 644.64, 1.79997
FILLER_0_232_2036, 943.44, 644.64, 1.79997
FILLER_0_233_2041, 943.44, 644.64, 1.79997
FILLER_0_234_2045, 943.44, 644.64, 1.79997
_12617_, 943.44, 639.2, 1.79998
_12618_, 943.44, 639.2, 1.79998
_12631_, 943.44, 639.2, 1.79998
FILLER_0_231_2029, 943.44, 639.2, 1.79998
FILLER_0_231_2040, 943.44, 639.2, 1.79998
FILLER_0_232_2045, 943.44, 639.2, 1.79998
_12630_, 943.44, 633.76, 1.79998
_12640_, 943.44, 633.76, 1.79998
FILLER_0_228_2037, 943.44, 633.76, 1.79998
FILLER_0_230_2040, 943.44, 633.76, 1.79998
FILLER_0_230_2045, 943.44, 633.76, 1.79998
_12641_, 943.44, 628.32, 1.79997
_12642_, 943.44, 628.32, 1.79997
_12651_, 943.44, 628.32, 1.79997
FILLER_0_228_2045, 943.44, 628.32, 1.79997
_12646_, 943.44, 622.88, 1.79997
_12647_, 943.44, 622.88, 1.79997
FILLER_0_224_2028, 943.44, 622.88, 1.79997
FILLER_0_224_2036, 943.44, 622.88, 1.79997
FILLER_0_225_2041, 943.44, 622.88, 1.79997
_12648_, 943.44, 617.44, 1.79996
_12728_, 943.44, 617.44, 1.79996
_12729_, 943.44, 617.44, 1.79996
FILLER_0_222_2036, 943.44, 617.44, 1.79996
FILLER_0_223_2047, 943.44, 617.44, 1.79996
_12680_, 943.44, 612, 1.79995
_12681_, 943.44, 612, 1.79995
_12682_, 943.44, 606.56, 1.79995
FILLER_0_218_2030, 943.44, 606.56, 1.79995
FILLER_0_218_2038, 943.44, 606.56, 1.79995
FILLER_0_220_2045, 943.44, 606.56, 1.79995
_12683_, 943.44, 601.12, 1.79993
_12684_, 943.44, 601.12, 1.79993
_12685_, 943.44, 601.12, 1.79993
_12695_, 943.44, 601.12, 1.79993
_12696_, 943.44, 601.12, 1.79993
FILLER_0_216_2034, 943.44, 601.12, 1.79993
FILLER_0_217_2036, 943.44, 601.12, 1.79993
_12701_, 943.44, 595.68, 1.79994
_12705_, 943.44, 595.68, 1.79994
_12706_, 943.44, 595.68, 1.79994
FILLER_0_214_2033, 943.44, 595.68, 1.79994
_11698_, 943.44, 590.24, 1.79994
_11815_, 943.44, 590.24, 1.79994
FILLER_0_213_2042, 943.44, 590.24, 1.79994
FILLER_0_214_2041, 943.44, 590.24, 1.79994
_11695_, 943.44, 584.8, 1.79995
_11696_, 943.44, 584.8, 1.79995
_11697_, 943.44, 584.8, 1.79995
_11591_, 943.44, 579.36, 1.79996
_11592_, 943.44, 579.36, 1.79996
_11490_, 943.44, 573.92, 1.79996
_11491_, 943.44, 573.92, 1.79996
_11492_, 943.44, 573.92, 1.79996
FILLER_0_206_2029, 943.44, 573.92, 1.79996
FILLER_0_207_2029, 943.44, 573.92, 1.79996
FILLER_0_208_2039, 943.44, 573.92, 1.79996
FILLER_0_204_2036, 943.44, 568.48, 1.79995
FILLER_0_206_2040, 943.44, 568.48, 1.79995
_11393_, 943.44, 563.04, 1.79994
_11489_, 943.44, 563.04, 1.79994
FILLER_0_202_2034, 943.44, 563.04, 1.79994
_11486_, 943.44, 557.6, 1.7999
FILLER_0_201_2041, 943.44, 557.6, 1.7999
_12939_, 943.44, 552.16, 1.79992
FILLER_0_198_2037, 943.44, 552.16, 1.79992
FILLER_0_199_2033, 943.44, 552.16, 1.79992
FILLER_0_200_2045, 943.44, 552.16, 1.79992
_11683_, 943.44, 546.72, 1.79994
_11684_, 943.44, 546.72, 1.79994
_12938_, 943.44, 546.72, 1.79994
FILLER_0_196_2034, 943.44, 546.72, 1.79994
FILLER_0_198_2051, 943.44, 546.72, 1.79994
_16910_, 943.44, 541.28, 1.79996
FILLER_0_194_2027, 943.44, 541.28, 1.79996
FILLER_0_194_2037, 943.44, 541.28, 1.79996
_11485_, 943.44, 535.84, 1.79994
FILLER_0_192_2037, 943.44, 535.84, 1.79994
FILLER_0_194_2045, 943.44, 535.84, 1.79994
_16904_, 943.44, 530.4, 1.79996
_16905_, 943.44, 530.4, 1.79996
_16906_, 943.44, 530.4, 1.79996
_18068_, 943.44, 530.4, 1.79996
FILLER_0_191_2035, 943.44, 530.4, 1.79996
FILLER_0_191_2042, 943.44, 530.4, 1.79996
_11580_, 943.44, 524.96, 1.79997
_16655_, 943.44, 524.96, 1.79997
FILLER_0_188_2034, 943.44, 524.96, 1.79997
FILLER_0_189_2042, 943.44, 524.96, 1.79997
FILLER_0_190_2041, 943.44, 524.96, 1.79997
_16658_, 943.44, 519.52, 1.79997
FILLER_0_186_2036, 943.44, 519.52, 1.79997
_11795_, 943.44, 514.08, 1.79996
_11796_, 943.44, 514.08, 1.79996
_17780_, 943.44, 508.64, 1.79997
FILLER_0_183_2045, 943.44, 508.64, 1.79997
_17787_, 943.44, 503.2, 1.79994
FILLER_0_182_2045, 943.44, 503.2, 1.79994
_17786_, 943.44, 497.76, 1.79992
_19011_, 943.44, 497.76, 1.79992
FILLER_0_180_2045, 943.44, 497.76, 1.79992
_16653_, 943.44, 492.32, 1.79992
_19015_, 943.44, 492.32, 1.79992
FILLER_0_178_2040, 943.44, 492.32, 1.79992
FILLER_0_178_2045, 943.44, 492.32, 1.79992
_11793_, 943.44, 486.88, 1.79992
FILLER_0_174_2037, 943.44, 486.88, 1.79992
FILLER_0_175_2047, 943.44, 486.88, 1.79992
FILLER_0_176_2040, 943.44, 486.88, 1.79992
_11794_, 943.44, 481.44, 1.79994
_21002_, 943.44, 476, 1.79993
_21004_, 943.44, 476, 1.79993
FILLER_0_171_2041, 943.44, 476, 1.79993
